RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,1.2295675662369836,3.3262343431887,1.8070401503214157,0.0,0.0,0.0,2.2011367756231775e-06,0.0,0.4856847171987161
0.0,9.850661518319497e-07,1.0986122886681098,1.2511495241321828,3.332204510175204,1.7042339721730329,0.0,0.0,0.0,0.0,0.0,0.03804078400054131
0.0,0.0,1.0986122886681098,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.7757786359582046
0.0,0.0,1.0986122886681098,0.2899787488830367,3.332204510175204,2.8401225529074776,0.0,0.0,0.0,0.0,0.0,0.4899425998856055
0.0,0.0,1.0986122886681098,0.11576952464826196,3.332204510175204,1.7380843475551397,0.0,0.0,0.0,0.0,0.0,0.3201309028992785
0.0,0.0,1.0986122886681098,0.18725921082912056,3.332204510175204,1.510459780264238,0.0,0.0,0.0,0.0,0.0,0.4457464531637958
0.0,0.0,1.0986122886681098,0.8060059028532535,3.332204510175204,1.4269906344068823,0.0,0.0,0.0,0.0,0.0,0.32614616537550123
0.0,0.0,1.0986122886681098,0.8709439856188232,3.332204510175204,2.249373953412668,0.0,0.0,0.0,0.0,0.0,0.41297439334185815
0.0,0.0,1.0986122886681098,0.8101694826926382,3.332204510175204,0.22153349057823402,0.0,0.0,0.0,0.0,0.0,0.036814468826645824
0.0,0.0,1.0986122886681098,1.1023816486608509,3.332204510175204,2.339114808599848,0.0,0.0,0.0,0.0,0.0,0.36096200360767017
0.0,0.0,1.0986122886681098,0.8935908094596622,3.332204510175204,1.992537931477081,0.0,0.0,0.0,1.8005974512438383e-06,0.0,0.27606830587718423
