RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.302279365729375,3.5553480614894135,3.2753870424237306,2.4849066497880004,5.670836478058219,2.1972245773362196,2.258717368187073,0.6931471805599453,2.50427957558404,5.043425116919247,4.94052173072243,3.713572066704308,5.1164550715390735,3.091042453358316,3.0037012295818086,3.5553480614894135,3.0808135582808798,5.82600010738045,6.441987677215371,3.258096538021482,2.6166837106459853
3.1354942159291497,3.5304301718619127,3.5553480614894135,3.272904571103269,2.4849066497880004,3.6736099703659835,2.1972245773362196,2.609938715991454,0.6931471805599453,3.13277901332955,5.043425116919247,4.929874744108955,3.713572066704308,3.825477213756636,3.091042453358316,2.6169546959410477,3.5553480614894135,3.4266409710354044,5.82600010738045,6.022912479107278,3.258096538021482,1.1137338422544631
3.1354942159291497,2.681319965044021,3.5553480614894135,3.1374145487288816,2.4849066497880004,4.260427874722277,2.1972245773362196,2.8065871788866272,0.6931471805599453,3.4055346164088007,5.043425116919247,4.27260567327371,3.713572066704308,4.806082275505744,3.091042453358316,2.9949268095886294,3.5553480614894135,2.8950053190953464,5.82600010738045,3.8096307039094346,3.258096538021482,2.677665394497811
3.1354942159291497,3.881544644151899,3.5553480614894135,3.4637445492185273,2.4849066497880004,3.194447215300003,2.1972245773362196,1.8593681048522144,0.6931471805599453,3.228724404939623,5.043425116919247,4.486639236169033,3.713572066704308,4.173401354179265,3.091042453358316,2.1919142800868,3.5553480614894135,1.655388234741359,5.82600010738045,6.949400179796523,3.258096538021482,2.936395890248971
3.1354942159291497,3.9579493453609658,3.5553480614894135,3.0880185659200303,2.4849066497880004,4.646150383386326,2.1972245773362196,2.751198311910408,0.6931471805599453,3.3537551204118734,5.043425116919247,4.8287242074927805,3.713572066704308,4.017083514411561,3.091042453358316,2.345908873446609,3.5553480614894135,2.67701170273516,5.82600010738045,3.841609532254343,3.258096538021482,3.0903927458562297
3.1354942159291497,3.4570703797472158,3.5553480614894135,3.1973674430917063,2.4849066497880004,3.9276086967660064,2.1972245773362196,2.7777798167019188,0.6931471805599453,2.2047205780910204,5.043425116919247,4.093984343261055,3.713572066704308,5.123364455034004,3.091042453358316,3.5521667888190303,3.5553480614894135,2.972844507375483,5.82600010738045,5.51963032866709,3.258096538021482,0.7683715412501417
3.1354942159291497,3.4731620029478507,3.5553480614894135,2.9094562897858642,2.4849066497880004,4.756729519125218,2.1972245773362196,1.8392867324335096,0.6931471805599453,2.9830272101367687,5.043425116919247,4.764065256588102,3.713572066704308,4.1509238251459655,3.091042453358316,1.7426847508129804,3.5553480614894135,2.2367384160809927,5.82600010738045,7.173003087257551,3.258096538021482,1.548675812157405
3.1354942159291497,3.5481721832101987,3.5553480614894135,2.782822010328044,2.4849066497880004,4.671855302027791,2.1972245773362196,2.211121654258537,0.6931471805599453,0.7270772237513443,5.043425116919247,5.011683539313067,3.713572066704308,4.816617322529685,3.091042453358316,1.7886472613624633,3.5553480614894135,3.973165924098593,5.82600010738045,5.107155784480386,3.258096538021482,2.840205379960922
3.1354942159291497,3.39129461178955,3.5553480614894135,3.455002070676297,2.4849066497880004,3.52707738785316,2.1972245773362196,2.371334367408721,0.6931471805599453,1.1803012350547586,5.043425116919247,4.562985825350431,3.713572066704308,5.503740965316828,3.091042453358316,2.427997729080069,3.5553480614894135,3.2860945356530467,5.82600010738045,4.989235194822347,3.258096538021482,2.786298054618186
3.1354942159291497,3.1076513161852453,3.5553480614894135,3.930374056703381,2.4849066497880004,3.2302141622664164,2.1972245773362196,1.2142750410831147,0.6931471805599453,4.091939749241402,5.043425116919247,3.4274769067989643,3.713572066704308,2.491114438218551,3.091042453358316,3.016284589355006,3.5553480614894135,2.8779554677908816,5.82600010738045,5.776251155381436,3.258096538021482,3.868543570125639
3.1354942159291497,2.768566972295309,3.5553480614894135,3.7172144596171517,2.4849066497880004,4.69990955514645,2.1972245773362196,1.9458000555938915,0.6931471805599453,2.73399945108924,5.043425116919247,4.753818304710581,3.713572066704308,4.33722026327513,3.091042453358316,3.2017743605152753,3.5553480614894135,2.601614167688615,5.82600010738045,5.2336326419229495,3.258096538021482,1.0439870500991626
