S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.67032189836548,5.814130531825066,6.144050224819235,6.311734809152915,6.778678158750045,1.9459101490553132,2.0673127576165555,2.833213344056216,3.7889569747212692,5.700443573390687,5.60974221275262,4.248495242049359,3.8665407969867016
5.783825182329737,5.717700309218471,5.811140992976701,5.531600228058018,6.302618975744905,4.929254461539939,1.9459101490553132,1.6311039268080183,2.9444389791664403,2.134089504757915,5.69035945432406,6.955879989868687,4.248495242049359,3.554805904353098
5.7745515455444085,6.143995386676255,5.811140992976701,5.323582250125683,6.313548046277095,6.00439289736432,1.9459101490553132,2.494756827457544,2.995732273553991,2.6296538888857546,5.680172609017068,6.096130248605784,4.2626798770413155,3.979119939938356
5.755742213586912,5.462070326419667,5.811140992976701,6.277514105461401,6.3080984415095305,6.7361312641806235,1.791759469228055,3.2587328875124832,2.995732273553991,3.9657922319882157,5.631211781821365,5.6195163466779325,4.23410650459726,3.313371288734027
5.765191102784844,6.2129441386326665,5.811140992976701,5.2325304214293205,6.298949246855942,7.0312204270303456,1.791759469228055,3.8939498096942904,3.091042453358316,2.658901419075071,5.634789603169249,5.39240481356953,4.23410650459726,3.700688963440535
5.765191102784844,5.575861570659841,5.811140992976701,5.444324724339909,6.298949246855942,5.851853213891703,1.791759469228055,2.6391922115068116,2.772588722239781,1.9246946622626924,5.66988092298052,5.979537799523217,4.23410650459726,3.009720466540516
5.75890177387728,6.712316191668698,5.808142489980444,5.67960496571337,6.278521424165844,7.280404193978205,1.791759469228055,1.861689112336935,2.302585092994046,2.250227458677852,5.6131281063880705,4.616195928544358,4.23410650459726,4.19407697501759
5.7745515455444085,5.270898047682223,5.808142489980444,5.529855121913339,6.278521424165844,6.112143233549661,1.791759469228055,0.34775616414786215,2.4849066497880004,4.02809180994634,5.616771097666572,5.550084467148981,4.23410650459726,4.204956639956986
5.765191102784844,5.771568454124914,5.808142489980444,6.022474835997265,6.2878585601617845,6.409790180137948,1.791759469228055,2.03565872993858,2.302585092994046,4.196427532906406,5.616771097666572,5.958735015758762,4.23410650459726,4.157261759034554
5.777652323222656,5.8294582448425984,5.755742213586912,5.6675275585108205,6.3080984415095305,5.563580198272608,1.791759469228055,3.184250507809218,2.3978952727983707,3.819824565516196,5.66988092298052,5.642945643959734,4.23410650459726,3.8695856774223545
5.777652323222656,5.782927470027243,5.755742213586912,4.855958955135597,6.3080984415095305,6.330752206785477,1.791759469228055,2.8245125418529966,2.302585092994046,3.774049129461608,5.66988092298052,5.206352453441915,4.23410650459726,3.797403340846924
