S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.3741366182776,5.170483995038151,6.066227979746796,5.948034989180646,5.3055253107768285,1.9459101490553132,3.8442634242007268,2.4849066497880004,2.7006275174831624,6.059123195581797,5.308839546437439,3.828641396489095,3.672490657040708
5.572154032177765,5.593113445862314,5.176149732573829,5.380041035987755,5.953243334287785,6.015221084634037,1.9459101490553132,1.2058653123552685,2.3978952727983707,3.7651335355849946,6.0844994130751715,6.578100978506219,3.828641396489095,4.109448151354185
5.796057750765372,6.0828122706337915,5.817111159963204,5.195645001494971,6.313548046277095,6.270917222594608,1.9459101490553132,1.8085707652986658,2.70805020110221,3.628091165876884,6.293419278846481,5.880983226704565,4.1588830833596715,4.014445158359202
5.796057750765372,5.229494359404779,5.814130531825066,5.146821489680854,6.274762021241939,6.242865441024922,1.9459101490553132,1.5314520662222852,2.70805020110221,2.941276007380367,5.700443573390687,5.324309814157027,4.1588830833596715,3.378480879719996
5.84354441703136,5.612497462910993,5.814130531825066,5.002967506764213,6.272877006546167,6.136893863655966,1.9459101490553132,2.7040238987889973,2.8903717578961645,5.036983942100071,5.707110264748875,5.891293464427648,4.1588830833596715,4.204290968929856
5.8377304471659395,5.975477169075053,5.814130531825066,6.074438440243528,6.269096283706261,6.0688432405023365,1.9459101490553132,1.6935755922834954,2.5649493574615367,4.321782137230699,5.697093486505405,6.234618961569698,4.174387269895637,3.291313330850454
5.834810737062605,5.669923301879763,5.817111159963204,5.500072515155855,6.285998094508865,6.360519959144764,1.9459101490553132,2.764321312949288,2.302585092994046,2.6888526112788362,5.697093486505405,5.132705506608746,4.189654742026425,4.026511814075197
5.834810737062605,5.44073236767837,5.817111159963204,5.091756283109055,6.306275286948016,6.352216308410563,1.9459101490553132,2.147867221917439,2.6390573296152584,1.1608009778266428,5.723585101952381,5.361870975012935,4.189654742026425,3.572799088420179
5.8377304471659395,5.568178043191008,5.820082930352362,5.6715985935675715,6.333279628139691,6.092106443317437,1.9459101490553132,1.7687518649222596,2.0794415416798357,4.279751582136027,5.703782474656201,5.517805614982453,4.248495242049359,3.712197732129481
5.8377304471659395,5.084854941847416,5.820082930352362,6.317235214683201,6.335054251498059,7.054119609701115,1.9459101490553132,2.310767379364666,2.0794415416798357,4.280160759692789,5.713732805509369,5.985927523503774,4.248495242049359,4.151135798808223
5.840641657373398,5.754150375762209,5.820082930352362,5.678748090998852,6.327936783729195,6.0494550448760345,1.9459101490553132,3.668822133374371,2.833213344056216,4.437756246083092,5.703782474656201,5.199621775370629,4.248495242049359,4.364522846372013
5.840641657373398,6.229116900881538,5.823045895483019,5.936937262688932,6.327936783729195,5.490093792013747,1.9459101490553132,1.162465591258761,2.772588722239781,3.7817008599273856,5.717027701406222,5.084758281784742,4.248495242049359,4.000392661444237
5.786897381366708,5.715807648249805,5.814130531825066,5.783256817542296,6.311734809152915,6.164096471262257,1.9459101490553132,1.7786717443839095,2.833213344056216,4.020469801152921,5.700443573390687,5.085270043590626,4.248495242049359,4.001892107296024
5.783825182329737,5.486540034449523,5.811140992976701,5.49655485631572,6.302618975744905,6.903368495851882,1.9459101490553132,1.6691302054034174,2.9444389791664403,4.53227138043306,5.69035945432406,6.194219818168175,4.248495242049359,4.83455376594324
5.7745515455444085,5.361860478040067,5.811140992976701,4.726588024513993,6.313548046277095,6.623083348832272,1.9459101490553132,2.4463047306771992,2.995732273553991,3.8326971295308443,5.680172609017068,5.854922293633925,4.2626798770413155,3.5667900146134217
5.755742213586912,6.000021331947836,5.811140992976701,5.786193690845469,6.3080984415095305,6.132887774207459,1.791759469228055,1.1151239187241813,2.995732273553991,3.91389358682222,5.631211781821365,5.086673665131061,4.23410650459726,3.833190612509983
5.765191102784844,5.8374631904384096,5.811140992976701,5.93080578426304,6.298949246855942,6.552399141291602,1.791759469228055,2.0902946898747508,3.091042453358316,4.277440058129471,5.634789603169249,6.077144159414877,4.23410650459726,3.87146235105215
5.765191102784844,6.41838394114443,5.811140992976701,6.148653559656597,6.298949246855942,6.152060765477375,1.791759469228055,2.449842640265836,2.772588722239781,2.586417509045609,5.66988092298052,5.141601668944427,4.23410650459726,4.180636354815787
5.75890177387728,5.167097649263201,5.808142489980444,5.467465217551066,6.278521424165844,6.54055639647747,1.791759469228055,1.623671272543603,2.302585092994046,4.285696685656711,5.6131281063880705,5.862459388623619,4.23410650459726,3.808303652340059
5.7745515455444085,5.484440213173104,5.808142489980444,5.983622513107126,6.278521424165844,6.482993011461545,1.791759469228055,3.55396825683206,2.4849066497880004,2.8041951481777434,5.616771097666572,6.231886426625018,4.23410650459726,4.019135190209769
5.765191102784844,5.759102056207705,5.808142489980444,5.844182052685396,6.2878585601617845,5.92848643031815,1.791759469228055,2.1674625907080483,2.302585092994046,2.9929057055479436,5.616771097666572,5.879719632709981,4.23410650459726,4.872032396080612
5.777652323222656,5.439041168493454,5.755742213586912,5.681533659447521,6.3080984415095305,5.422386333104467,1.791759469228055,2.586210383674122,2.3978952727983707,4.431660583734167,5.66988092298052,6.168142962902928,4.23410650459726,4.234573236433551
5.777652323222656,5.788074998252948,5.755742213586912,5.642005193698817,6.3080984415095305,6.349354087430509,1.791759469228055,1.8256463557473865,2.302585092994046,3.7437910705645776,5.66988092298052,6.521779211492698,4.23410650459726,3.9896321476205516
