S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.604081765801121,5.170483995038151,6.040531583018221,5.948034989180646,5.572938257732959,1.9459101490553132,2.065472508256793,2.4849066497880004,3.6377632412641834,6.059123195581797,5.764479221822062,3.828641396489095,4.199028604603235
5.572154032177765,5.609926890124317,5.176149732573829,6.358342459965348,5.953243334287785,5.88300135153022,1.9459101490553132,1.743785008784227,2.3978952727983707,3.9166599984122406,6.0844994130751715,5.735103887504952,3.828641396489095,4.071682448678582
5.796057750765372,6.06735288258369,5.817111159963204,5.269418798589684,6.313548046277095,6.332414166496915,1.9459101490553132,1.0561987020426165,2.70805020110221,3.412883830907762,6.293419278846481,6.42041443982696,4.1588830833596715,4.247416904818162
5.796057750765372,6.16152872896072,5.814130531825066,5.851867038315004,6.274762021241939,6.651671653500881,1.9459101490553132,3.9012729691371932,2.70805020110221,2.6619760422810845,5.700443573390687,5.675474479301165,4.1588830833596715,3.855356062878352
5.84354441703136,6.299630566716108,5.814130531825066,5.636756412395996,6.272877006546167,6.022788150186687,1.9459101490553132,1.294338639358805,2.8903717578961645,4.2786234332461,5.707110264748875,6.003318146769899,4.1588830833596715,3.910572928580572
5.8377304471659395,6.35188306325376,5.814130531825066,5.756289280750746,6.269096283706261,6.569588471626061,1.9459101490553132,2.5742256688272214,2.5649493574615367,2.2098981014152876,5.697093486505405,6.764623537902147,4.174387269895637,4.330945587971305
5.834810737062605,5.019688893591931,5.817111159963204,5.652760374352409,6.285998094508865,6.0268243725171615,1.9459101490553132,2.2547050491457674,2.302585092994046,3.459747254325129,5.697093486505405,5.653043636793223,4.189654742026425,4.0067818700597595
5.834810737062605,6.452051428642786,5.817111159963204,5.713020218797614,6.306275286948016,6.213384314719967,1.9459101490553132,1.1412334370714918,2.6390573296152584,3.708402554940352,5.723585101952381,5.838301443251829,4.189654742026425,3.6375964515094488
5.8377304471659395,5.248324433597023,5.820082930352362,5.219915170137353,6.333279628139691,6.572213584031905,1.9459101490553132,1.9536891621417671,2.0794415416798357,3.64051389447501,5.703782474656201,6.311855165783479,4.248495242049359,3.7587484958434345
5.8377304471659395,5.886847270182377,5.820082930352362,5.228455807839725,6.335054251498059,5.382165756212507,1.9459101490553132,2.291652878471152,2.0794415416798357,3.3797853709671397,5.713732805509369,5.833500015566251,4.248495242049359,3.9838650263727167
