S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.2794232198498843,3.258096538021482,2.772473121823204,0.0,0.4439758923710559
0.0,0.3451179311709991,3.258096538021482,3.0135587229976792,0.0,1.2234004537046523
0.0,0.3089279166290437,3.258096538021482,2.097721738215321,0.0,0.116751092878352
0.0,0.0,3.258096538021482,2.8722438589397616,0.0,0.0
0.0,0.09169364945181849,3.258096538021482,2.5196253302029215,0.0,0.47792531339982824
0.0,0.6820396754119444,3.258096538021482,3.045497048868974,0.0,0.808773829756767
0.0,0.4892596491045804,3.258096538021482,2.1803651145668863,0.15415067982725825,1.075279137465778
0.0,0.0,3.258096538021482,2.825127021562991,0.2876820724517809,0.6831557692632579
0.0,0.2758584980610411,3.258096538021482,1.7899463729707685,0.4054651081081644,0.7891563625196013
0.0,0.3808408754357255,3.258096538021482,2.7143900122291966,0.5108256237659906,0.4436216545221193
0.0,0.012021700601712648,3.258096538021482,2.2988644084403447,0.6061358035703155,1.1285963263816232
0.0,0.08302634182515381,3.258096538021482,2.257308825933571,0.6931471805599453,0.0
