RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,4.019047728290489,1.0986122886681098,1.5030942881809466,6.018593214496234,4.596151934800514,6.893656354602635,4.973840474065684
3.1354942159291497,2.881654776517443,1.0986122886681098,0.8377749887723333,6.025865973825314,4.985514591388094,6.904750769961838,4.525195003856563
3.1354942159291497,3.7762236363798753,1.0986122886681098,1.8568145460157461,6.028278520230698,6.528497113400349,6.907755278982137,5.696107306181164
3.1354942159291497,3.2474813519180494,1.0986122886681098,2.096600072640862,6.018593214496234,4.269547361260705,6.926577033222725,6.198905240287312
3.258096538021482,2.9929015968937613,1.0986122886681098,0.3452198340691264,5.937536205082426,5.211806873774679,6.903747257584598,4.909640322394416
3.258096538021482,2.055259998952587,1.3862943611198906,2.168221056563296,6.016157159698354,3.006457518504736,7.00397413672268,5.356303680931427
3.332204510175204,3.167811250511593,0.6931471805599453,1.0012662345408818,5.713732805509369,5.136622844307993,6.760414691083428,4.767463622922029
3.332204510175204,2.7975199172242027,0.6931471805599453,0.7811725481599903,5.71042701737487,4.013156424965454,6.7357800142423265,4.428923607354191
3.332204510175204,4.095535920482173,0.6931471805599453,0.05824678271166284,5.683579767338681,4.639370443629207,6.734591659972948,6.963425808795969
3.332204510175204,3.5133984025634293,0.6931471805599453,1.9866476344068327,5.69035945432406,4.760079950832916,6.738152494595957,7.388031092906228
3.332204510175204,2.3426397869188893,0.6931471805599453,0.8262857683644048,5.697093486505405,5.345634381310482,6.7580945044277305,7.479401426304033
