RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.1855851238046915,1.0986122886681098,1.8514721978506985,6.018593214496234,4.897849410262287,6.893656354602635,4.610204537872502
3.1354942159291497,3.6373436555752505,1.0986122886681098,1.2153937089562914,6.025865973825314,4.4313150578816485,6.904750769961838,6.027422758361812
3.1354942159291497,3.7972714328495885,1.0986122886681098,3.036871601773806,6.028278520230698,3.7155421848702095,6.907755278982137,5.431457293932408
3.1354942159291497,3.622066320281437,1.0986122886681098,0.5247406367256682,6.018593214496234,4.802229594335453,6.926577033222725,6.300604599833067
3.258096538021482,3.4446062588334563,1.0986122886681098,1.4011819586734502,5.937536205082426,4.743910499378107,6.903747257584598,7.19493893169209
3.258096538021482,3.1771491619198846,1.3862943611198906,0.8723160773880007,6.016157159698354,5.829708816014962,7.00397413672268,7.243811596297541
3.332204510175204,3.614236006254246,0.6931471805599453,1.260178526092542,5.713732805509369,4.579135642155777,6.760414691083428,5.631912731143443
3.332204510175204,3.4730155611507905,0.6931471805599453,0.7726912844498394,5.71042701737487,6.377076920473463,6.7357800142423265,5.385540509788162
3.332204510175204,3.579554797385235,0.6931471805599453,2.129087435433708,5.683579767338681,4.238541336297953,6.734591659972948,5.281020883709644
3.332204510175204,3.3992327546333794,0.6931471805599453,1.483499509968318,5.69035945432406,3.9545413215524015,6.738152494595957,4.702138677607248
3.332204510175204,2.33748120612951,0.6931471805599453,2.112952670040957,5.697093486505405,5.858158386865787,6.7580945044277305,4.81570105398353
