RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.7865273258746717,1.0986122886681098,1.896342495000547,6.018593214496234,5.193579105010492,6.893656354602635,4.837900469606552
3.1354942159291497,3.8029421397412366,1.0986122886681098,2.3177380843882456,6.025865973825314,5.268159788394038,6.904750769961838,6.905603680250321
3.1354942159291497,3.324661007625579,1.0986122886681098,2.4684268468307398,6.028278520230698,4.526648378496205,6.907755278982137,5.8633925756127985
3.1354942159291497,2.9531576351005104,1.0986122886681098,1.7454473998702635,6.018593214496234,5.890939752103805,6.926577033222725,6.8919673082473
3.258096538021482,3.4142785490181304,1.0986122886681098,1.8630550583712344,5.937536205082426,5.544293384536866,6.903747257584598,6.239876894669507
3.258096538021482,2.390606883935651,1.3862943611198906,0.9529948260922277,6.016157159698354,4.719394583742305,7.00397413672268,5.931001317622801
3.332204510175204,3.3887960099243606,0.6931471805599453,0.9948040438910207,5.713732805509369,4.97241065278132,6.760414691083428,6.091460258114295
3.332204510175204,3.462376457103814,0.6931471805599453,1.5740167655249973,5.71042701737487,4.848418884480776,6.7357800142423265,8.613945169296269
3.332204510175204,2.94590486971984,0.6931471805599453,1.3466841744917353,5.683579767338681,5.7307946195251365,6.734591659972948,6.360966031325513
3.332204510175204,3.7627983686160644,0.6931471805599453,1.3372590599828185,5.69035945432406,4.135277781732883,6.738152494595957,3.6208656446213134
3.332204510175204,2.514741130904981,0.6931471805599453,2.073562403828927,5.697093486505405,5.318670779743054,6.7580945044277305,5.020759730022952
