RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.2561651985640054,3.1354942159291497,2.567221607386225,0.0,2.0935053380238897,3.784189633918261,2.008383271817851,3.044522437723423,2.1220675589474842,0.0,2.2912175759898323
3.367295829986474,2.9800500365897213,3.1354942159291497,3.1978472549703247,0.0,3.057258309144432,3.784189633918261,3.493267155929386,3.044522437723423,2.3611397343646363,0.0,3.4689654962881367
3.367295829986474,3.0607410568629425,3.1354942159291497,1.7616379574547025,0.0,1.1790625734270925,3.784189633918261,1.2088207118001586,3.044522437723423,2.0826661897410843,0.0,1.9424419574974534
3.367295829986474,3.1158117667633327,3.1354942159291497,2.31745980989783,0.0,0.5171458077847996,3.784189633918261,2.687721142524925,3.044522437723423,2.682802798791195,0.0,1.4520511635533473
3.367295829986474,3.109900477138161,3.1354942159291497,2.310513718777849,0.0,0.8440221392136417,3.784189633918261,1.3828920313927582,3.044522437723423,2.2785816157711754,0.0,1.0189879162019257
3.367295829986474,3.721883910908522,3.1354942159291497,2.45261982911981,0.0,1.7191305793373148,3.784189633918261,3.725681591934574,3.044522437723423,1.6052854581288933,0.0,0.6939796551910928
3.367295829986474,2.9115916446058554,3.1354942159291497,3.562198248866882,0.0,2.1620631338476284,3.784189633918261,3.651352784713444,3.044522437723423,2.6111291479848764,0.0,2.3800647673425788
3.367295829986474,3.255518097338502,3.1354942159291497,2.888001323874242,0.0,1.6706908550312685,3.784189633918261,3.407288890113501,3.044522437723423,2.8970363294290173,0.0,0.7512619742250302
3.367295829986474,2.827526330942355,3.1354942159291497,2.4725954235255556,0.0,1.1225911454227098,3.784189633918261,4.724529831614735,3.044522437723423,2.6766618651930405,0.0,1.494920113780225
3.367295829986474,3.866866989784088,3.1354942159291497,1.9956219887851485,0.0,1.046151252009581,3.784189633918261,2.8214125124541427,3.044522437723423,2.0678486359304222,0.0,0.0
3.367295829986474,3.1450699853586324,3.1354942159291497,2.683706330687536,0.0,0.8260147085141518,3.784189633918261,3.54294824708509,3.044522437723423,1.7134953033735139,0.0,1.0891310740421822
