S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.04324889881245,3.1354942159291497,4.535010565233694,0.6931471805599453,4.089746540764605,4.962844630259907,3.7795867416133775,3.7376696182833684,2.6701145262653787,3.091042453358316,2.4424531924932995,3.258096538021482,0.7829831053080771,3.5553480614894135,3.210932520623266,1.9459101490553132,2.254816926105744
5.4680601411351315,4.422797906957585,3.1354942159291497,3.9010660510293147,0.6931471805599453,5.749275630010333,4.962844630259907,3.4007615995010596,3.7376696182833684,2.5618140852747935,3.091042453358316,2.617883913272075,3.258096538021482,2.9809315617441308,3.5553480614894135,3.4821209203879446,1.9459101490553132,1.4927956720239526
5.4680601411351315,6.015279138458123,3.1354942159291497,3.599737857716826,0.6931471805599453,1.410585032115856,4.962844630259907,4.785706881029624,3.7376696182833684,4.212619003782588,3.091042453358316,1.3895902793549484,3.258096538021482,1.4400553010195902,3.5553480614894135,4.064362628709414,1.9459101490553132,3.037909313735543
5.4680601411351315,4.894634497715457,3.1354942159291497,2.7762476348821283,0.6931471805599453,1.6476154788987247,4.955827057601261,2.9979164873947326,3.7376696182833684,4.524318623242824,3.091042453358316,2.9228523069461483,3.258096538021482,2.1883012165101503,3.5553480614894135,3.4268713059178864,1.9459101490553132,0.651739902417301
5.458166067489932,5.957931878117712,3.1354942159291497,3.4475192147787848,0.6931471805599453,2.605714165255583,4.9858871244070615,3.6692939586487805,3.729701448634191,3.576130710374244,3.091042453358316,1.999598922877676,3.258096538021482,2.8575487383688163,3.5553480614894135,4.104440631821136,1.9459101490553132,2.3971964749018086
5.448173122092414,7.944509536272853,3.1354942159291497,3.896638051275203,0.6931471805599453,2.783723173463238,5.015069891164122,4.4114952567332875,3.721669276936927,6.024501559224524,3.091042453358316,2.975103731124088,3.258096538021482,4.187274051435164,3.5553480614894135,3.7791261404681675,1.9459101490553132,1.4426469637143937
5.438079308923196,4.650194880023508,3.1354942159291497,2.7039277210668393,0.6931471805599453,4.091367096367674,5.043425116919247,5.155766302363112,3.713572066704308,2.7681560074668985,3.091042453358316,1.0225338246215632,3.258096538021482,2.33044455718749,3.5553480614894135,3.6757081077646445,1.9459101490553132,3.3622635146377515
5.438079308923196,4.978262180680505,3.1354942159291497,3.468035448446433,0.6931471805599453,3.928226573461934,5.043425116919247,4.5678570657919915,3.713572066704308,4.017996434618736,3.091042453358316,2.323200529913801,3.258096538021482,1.520023524248401,3.5553480614894135,3.2559310970508255,1.9459101490553132,2.5812414679083986
5.438079308923196,4.7514264125906776,3.1354942159291497,3.71201726070696,0.6931471805599453,4.532951189500173,5.043425116919247,4.457587717720413,3.713572066704308,4.1443703320577665,3.091042453358316,3.035533530737304,3.258096538021482,2.697225923796449,3.5553480614894135,3.264517846391628,1.9459101490553132,3.0446626645034023
5.438079308923196,4.230684331457111,3.1354942159291497,2.8373697628138674,0.6931471805599453,1.212765787026235,5.043425116919247,4.889581814661441,3.713572066704308,4.509877473218647,3.091042453358316,2.439767615136192,3.258096538021482,2.029391751387087,3.5553480614894135,2.971293593709023,1.9459101490553132,2.6826375762349683
5.438079308923196,6.48415537479416,3.1354942159291497,3.758771038040563,0.6931471805599453,3.080580812340729,5.043425116919247,4.6880167572536235,3.713572066704308,3.501205184760713,3.091042453358316,3.142402935756822,3.258096538021482,1.7282676128969086,3.5553480614894135,3.4515948739394444,1.9459101490553132,4.210040108179459
