S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.4646106203918905,2.302585092994046,4.383319891344456,4.820281565605037,5.026866555295151,2.9444389791664403,3.87917813800878
0.0,0.0,2.302585092994046,5.426156551320771,4.820281565605037,5.740754453951893,2.9444389791664403,2.1230786029296937
0.0,0.0,2.302585092994046,3.662186084433364,4.820281565605037,5.695559861184368,2.9444389791664403,3.2563076944165887
0.0,2.9395740622571833,2.302585092994046,4.1962777065816175,4.820281565605037,4.670931770839377,2.9444389791664403,4.803082903043555
0.0,0.94849478139753,2.302585092994046,0.458112233975585,4.825108606353353,4.304384505095096,2.9444389791664403,2.3657437930230927
0.0,1.7361066843640405,2.302585092994046,2.736614900767452,4.829912458665998,4.4629234724406155,2.9444389791664403,3.291516588200319
0.0,0.0,2.302585092994046,4.117467311838049,4.8346933442663405,5.622697535350013,2.9444389791664403,2.596262121708984
0.0,0.6964899451105049,2.302585092994046,4.431739276508985,4.839451481712757,3.936207561723343,2.9444389791664403,2.240869309396105
0.0,1.304567100973515,2.302585092994046,6.573879781617759,4.844187086458591,4.945664962726249,2.9444389791664403,5.149311264701809
0.0,0.8986866401863192,2.302585092994046,7.022247365011259,4.845498562056402,5.348957690368749,2.9444389791664403,4.103733751200845
0.0,2.3266775322696613,2.302585092994046,4.026152918226164,4.846808319938465,5.738418727977212,2.9444389791664403,4.835452517203554
0.0,0.8641425633372642,2.302585092994046,6.881510206198056,4.848116364598481,5.530318773214317,2.9444389791664403,4.879096653789961
0.0,0.09673908308580792,2.302585092994046,0.911323842286861,4.8494227005125365,4.390190128545243,2.9444389791664403,1.4117522727924863
0.0,1.9348139721269026,2.302585092994046,4.03090867003727,4.850727332139201,4.032311391018604,2.9444389791664403,3.954584668629838
0.0,2.9187455090910253,2.302585092994046,0.9892479481385634,4.852030263919617,4.520458147069932,2.9444389791664403,3.1653420997698514
0.0,0.9528396120388881,2.302585092994046,4.9910913487674,4.853331500277589,4.091520032584667,2.9444389791664403,4.434164262864707
0.0,0.540276257158077,2.302585092994046,1.3837483504005774,4.854631045619675,4.212756532416654,2.9444389791664403,4.747668500432662
0.0,1.8125132018448242,2.302585092994046,8.344638240091978,4.855928904335275,3.9104194891139743,2.9444389791664403,5.087376173420444
0.0,1.2044074802051414,2.302585092994046,2.2725417136893733,4.857225080796721,4.679739243938394,2.9444389791664403,2.9259345776810957
0.0,1.40162543114221,2.302585092994046,1.45140969781366,4.858519579359367,4.572229392910844,2.9444389791664403,4.327127688387322
0.0,0.0,2.302585092994046,1.6703726205318088,4.859812404361672,5.29642361884409,2.9444389791664403,4.390536821442189
0.0,1.920064468859128,2.302585092994046,1.8821185696747593,4.90527477843843,3.8020419465512147,2.9444389791664403,4.3635008866397715
0.0,2.289955511892874,2.302585092994046,6.3718636477744095,4.948759890378168,4.470582238958873,2.9444389791664403,1.7776078042969563
