RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.0979852417655036,1.791759469228055,2.428430427671513,1.0986122886681098,1.2834401557499284,6.018593214496234,4.881198740099975,6.893656354602635,6.632471875044427
3.1354942159291497,3.585273038239214,1.791759469228055,1.7132651735652265,1.0986122886681098,1.92264946763698,6.025865973825314,4.711524579089632,6.904750769961838,8.21971949351679
3.1354942159291497,2.8530912651077527,1.791759469228055,0.4167414620697967,1.0986122886681098,1.3942116725877078,6.028278520230698,4.976181014673683,6.907755278982137,4.996676501183778
3.1354942159291497,3.475732159535352,1.791759469228055,3.342502600225532,1.0986122886681098,0.7313865586398247,6.018593214496234,5.225264411130095,6.926577033222725,6.359315690538375
3.258096538021482,3.651732888458633,1.791759469228055,2.9363798217948185,1.0986122886681098,1.833405692358415,5.937536205082426,5.069981704924121,6.903747257584598,6.761366099867935
3.258096538021482,4.509961548727114,2.772588722239781,1.145680211455676,1.3862943611198906,1.1375730710717404,6.016157159698354,5.55050154574351,7.00397413672268,6.610638612212651
3.332204510175204,3.5766731092205553,2.6390573296152584,1.7026496100594142,0.6931471805599453,1.0970278211043336,5.713732805509369,5.8257011054224215,6.760414691083428,6.7263477680315935
3.332204510175204,3.6388725733026743,2.6390573296152584,1.0917045400291878,0.6931471805599453,1.5347272427976777,5.71042701737487,4.740954677284329,6.7357800142423265,8.75208288196262
3.332204510175204,4.189599363094306,2.6390573296152584,0.8111260648568124,0.6931471805599453,0.2257117574905645,5.683579767338681,4.5447626663651235,6.734591659972948,8.05407553164971
3.332204510175204,3.4567034725375247,2.6390573296152584,1.3412035202210135,0.6931471805599453,0.8290976940852332,5.69035945432406,6.049098733505484,6.738152494595957,6.533557480173716
3.332204510175204,2.704543886813901,2.6390573296152584,1.754659097313889,0.6931471805599453,2.3120154119914442,5.697093486505405,3.5782277944566028,6.7580945044277305,6.181843895645281
