S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,1.7019653947717273,2.302585092994046,2.298912720660931,4.820281565605037,4.195979700043421,2.9444389791664403,3.8165160207129416
0.0,1.7076891440462463,2.302585092994046,3.0703511155992826,4.820281565605037,5.118728323001008,2.9444389791664403,4.395981350562657
0.0,0.0,2.302585092994046,4.820494769342918,4.820281565605037,4.289376628226417,2.9444389791664403,4.985939833966298
0.0,0.8873986068222244,2.302585092994046,5.111249767365365,4.820281565605037,4.4203393018033275,2.9444389791664403,4.0005449682940455
0.0,1.0036693022043208,2.302585092994046,6.26142145237673,4.825108606353353,4.7641055219429305,2.9444389791664403,4.994846247678625
0.0,0.0,2.302585092994046,3.5871595920984882,4.829912458665998,4.3475935827107675,2.9444389791664403,4.729169434804186
0.0,0.018597391356702575,2.302585092994046,4.130157377999855,4.8346933442663405,6.080822726417742,2.9444389791664403,5.262722139111704
0.0,1.108764551612202,2.302585092994046,4.192261948442272,4.839451481712757,4.94532646088677,2.9444389791664403,5.582693825942061
0.0,0.0,2.302585092994046,3.7065159802334984,4.844187086458591,4.729930522348664,2.9444389791664403,6.7490647063191105
0.0,0.0,2.302585092994046,5.480532694980624,4.845498562056402,4.062123336223009,2.9444389791664403,5.183464433021515
0.0,1.5962376141419585,2.302585092994046,2.72580041468059,4.846808319938465,5.144244597515469,2.9444389791664403,2.968510763692268
0.0,0.24258769885646414,2.302585092994046,2.0976509452843937,4.848116364598481,3.436753891080843,2.9444389791664403,4.133641340759843
0.0,1.3435537531948807,2.302585092994046,4.815745337512066,4.8494227005125365,4.654506566768425,2.9444389791664403,3.9508187911006805
0.0,1.752505808048755,2.302585092994046,1.5586777816985289,4.850727332139201,5.178321157943786,2.9444389791664403,3.651322752037676
0.0,1.3377819413363126,2.302585092994046,4.825780834704227,4.852030263919617,4.485664025365457,2.9444389791664403,5.196306368877671
0.0,0.1258029064381755,2.302585092994046,4.353290754712338,4.853331500277589,3.4667331482733803,2.9444389791664403,1.9879679171720834
0.0,1.4599317982599063,2.302585092994046,2.9496844563587805,4.854631045619675,4.4787089209854605,2.9444389791664403,4.988727789134503
0.0,2.815613876867436,2.302585092994046,3.312718271436212,4.855928904335275,4.35403949454521,2.9444389791664403,4.831444669016165
0.0,0.043023771765339114,2.302585092994046,3.309305111493618,4.857225080796721,4.616313254586238,2.9444389791664403,3.877081261858192
0.0,1.3084713060338644,2.302585092994046,3.945974026494743,4.858519579359367,4.569642209744449,2.9444389791664403,2.7405515861335186
0.0,1.418305277615779,2.302585092994046,2.752679189690452,4.859812404361672,5.228999681116018,2.9444389791664403,2.658559081942218
0.0,0.0,2.302585092994046,4.2564219924839275,4.90527477843843,5.6817679678075015,2.9444389791664403,5.318268950708494
0.0,0.0,2.302585092994046,4.488198832057788,4.948759890378168,3.9423843109118364,2.9444389791664403,5.573272875795325
