,Actual_last_5_vals,Mean_Simulation,Simulated_1,Simulated_13,Simulated_11,Simulated_22,Simulated_17,Simulated_27,Simulated_23,Simulated_20,Simulated_21,Simulated_25,Simulated_7,Simulated_0,Simulated_29,Simulated_4,Simulated_18,Simulated_9,Simulated_8,Simulated_3,Simulated_2,Simulated_15,Simulated_19,Simulated_5,Simulated_10,Simulated_16,Simulated_24,Simulated_14,Simulated_6,Simulated_28,Simulated_26,Simulated_12
0,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31,122983.31
6,,113811.91,110541.19,122705.87,92263.94,121279.06,113036.13,110301.88,171398.27,99762.24,103227.89,149898.48,142786.73,125181.81,107303.04,61469.02,147229.57,149247.88,84019.85,97659.52,71767.76,87929.06,144058.25,83385.49,144741.16,90429.11,69012.72,75088.42,150184.14,72982.36,201270.55,114195.84
7,,124178.43,103434.66,147903.72,111734.11,99836.59,92134.01,123129.39,126000.34,149837.91,126324.4,131813.24,136626.89,122376.1,135428.08,119112.74,143766.42,93709.84,136166.6,155890.45,101769.06,92763.86,109495.92,161894.15,105566.65,108456.16,96193.04,138162.3,175214.91,77820.63,128241.52,174549.27
8,,121195.06,134685.97,132741.05,98555.94,120246.78,87951.36,167164.92,119543.6,155255.91,109402.95,154815.48,139230.27,85550.62,79045.83,154794.63,100822.89,118399.34,161598.5,147842.93,102584.15,171875.21,104011.59,133333.0,141868.75,82466.97,111437.38,88477.54,132921.24,137679.14,92963.98,68583.99
9,,125088.05,115616.74,115383.35,125368.8,108444.3,138391.88,110649.27,120893.54,138369.96,77647.06,132992.67,109676.26,153687.5,107712.98,113436.49,95451.96,111566.59,136128.7,163034.81,117848.47,109463.36,177334.15,104588.69,156701.23,148642.17,110610.2,104741.75,136143.34,169814.65,108328.49,133972.12
10,,128458.21,113898.77,117619.3,151299.02,161012.5,131357.63,148902.48,149215.32,128154.04,110674.69,120168.89,104701.0,150644.5,103595.73,125730.55,132348.11,100765.48,153271.02,135423.41,99039.24,129971.25,148277.95,165960.66,169843.03,86048.82,79473.62,70347.45,188298.68,160210.6,178101.73,39390.83
11,MAE,,10256.02,10784.81,13292.16,13659.22,13711.19,14235.33,14335.22,14559.35,14957.77,15589.29,16437.92,16600.4,17024.22,17564.56,17817.3,18319.08,19672.86,19904.04,19953.83,20852.55,22363.03,23046.98,23868.79,23966.11,24334.12,27313.66,28338.44,30025.07,31025.98,33552.88
