RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
1.0986122886681098,0.40624177732137023,1.791759469228055,1.765685124652122,2.5649493574615367,2.0137106903777515,3.295836866004329,2.8360355058864735,3.6888794541139363,2.0278455006228935,3.6635616461296463,3.416715132259341,0.0,0.09063824590110903,1.6094379124341003,0.911864912065201,1.3862943611198906,0.18312650293779775
1.0986122886681098,1.447472270707368,1.791759469228055,2.444943197368856,2.5649493574615367,2.5066270240319692,3.295836866004329,3.8838533294544413,3.6888794541139363,2.3884029831498568,3.6635616461296463,4.30315442839062,0.0,0.040565728960027275,1.6094379124341003,0.9863401541080199,1.3862943611198906,1.1340452442446796
1.0986122886681098,0.6122780528802935,1.791759469228055,1.7791750744471249,2.5649493574615367,3.4569237497508096,3.295836866004329,2.2595259310978535,3.6888794541139363,3.880034096346451,3.6635616461296463,2.6867674282114207,0.0,0.05485248712028296,1.6094379124341003,1.3190182117065663,1.3862943611198906,0.7668463481334
1.0986122886681098,0.0,1.791759469228055,0.6755193347490027,2.5649493574615367,7.7980868817036875,3.295836866004329,3.519042319886381,3.6888794541139363,2.868968326542428,3.6635616461296463,3.1386417041907246,0.0,0.1390581829319648,1.6094379124341003,1.7454882078329568,1.3862943611198906,1.5438654261190963
1.0986122886681098,1.3170890980519716,1.791759469228055,1.2585292152923138,2.5649493574615367,3.1549261064840275,3.295836866004329,2.3919917666543706,3.6888794541139363,4.467066290667086,3.6635616461296463,3.7271406787812875,0.0,0.09995274539190399,1.6094379124341003,1.111669879081692,1.3862943611198906,1.4444811571430032
1.0986122886681098,0.5347693111279946,1.791759469228055,1.0880162769670614,2.5649493574615367,2.547044336906113,3.295836866004329,1.5268838058320893,3.6888794541139363,2.2868648336450415,3.6635616461296463,3.110595340014409,0.0,0.0,1.6094379124341003,0.03624379259084143,1.6094379124341003,2.090734151604612
1.0986122886681098,1.047705060232608,1.791759469228055,0.0,2.5649493574615367,2.617453585185447,3.295836866004329,2.7663228368888078,3.6888794541139363,3.4941500511381536,3.6635616461296463,3.117592092053976,0.0,0.0,1.6094379124341003,0.7529242479446547,1.6094379124341003,2.5757204687376145
1.0986122886681098,0.38458327143611615,1.791759469228055,1.8912317736695199,2.5649493574615367,3.18753486798753,3.295836866004329,4.1176086034682,3.6888794541139363,3.7594721639188595,3.6635616461296463,3.7289021111025984,0.0,0.0750240951667843,1.6094379124341003,0.32445760405838964,1.6094379124341003,0.8801574109928268
1.0986122886681098,0.7388332304962861,1.791759469228055,1.7351254223753239,2.5649493574615367,0.0,3.295836866004329,3.051853285099238,3.6888794541139363,3.691745130443186,3.6635616461296463,3.48843321102254,0.0,0.10097146403882402,1.6094379124341003,1.5613763166043249,1.6094379124341003,1.3590071483729065
1.0986122886681098,1.283232915522728,1.791759469228055,1.1897150606568276,2.5649493574615367,4.981761606406327,3.295836866004329,3.479365534395356,3.6888794541139363,2.9673478931958672,3.6635616461296463,3.481823167351106,0.0,0.055216855209574804,1.6094379124341003,1.468561401676864,1.6094379124341003,0.946218607097504
1.0986122886681098,2.1063341954508865,1.791759469228055,0.7679417801786786,2.5649493574615367,6.464281315530345,3.295836866004329,1.9971874571506776,3.6888794541139363,3.24351894725914,3.6635616461296463,2.9516548765919843,0.0,0.021588435972562773,1.6094379124341003,1.2773491598739075,1.6094379124341003,1.5346485336325426
