,Actual_last_5_vals,Mean_Simulation,Simulated_20,Simulated_27,Simulated_23,Simulated_40,Simulated_8,Simulated_13,Simulated_9,Simulated_44,Simulated_12,Simulated_25,Simulated_32,Simulated_30,Simulated_38,Simulated_22,Simulated_45,Simulated_18,Simulated_34,Simulated_16,Simulated_33,Simulated_14,Simulated_24,Simulated_35,Simulated_46,Simulated_7,Simulated_19,Simulated_31,Simulated_47,Simulated_49,Simulated_17,Simulated_1,Simulated_0,Simulated_4,Simulated_37,Simulated_43,Simulated_11,Simulated_29,Simulated_48,Simulated_36,Simulated_39,Simulated_15,Simulated_28,Simulated_2,Simulated_21,Simulated_10,Simulated_41,Simulated_42,Simulated_5,Simulated_26,Simulated_3,Simulated_6
0,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26,35496.26
6,,35774.24,32545.51,41205.58,35667.79,33909.99,40027.79,40078.8,45516.79,34885.13,35172.33,31273.19,34997.96,31636.27,34910.85,30635.18,36987.86,29935.07,36092.14,40018.19,36423.3,32648.49,33781.42,36711.93,44835.4,42615.46,37459.81,24251.08,39215.88,27292.53,35320.43,38754.48,30396.71,35031.85,37351.43,34882.08,37122.37,39304.44,44692.57,40331.84,35001.49,28130.52,31736.89,28796.64,41807.5,33486.52,36461.59,45544.94,32554.62,32311.47,29683.54,39276.4
7,,35104.74,35008.45,37166.08,31577.26,33266.7,36392.54,41652.48,37499.43,33451.4,42363.39,34368.71,38888.33,37685.19,39277.92,27998.86,30787.66,31460.6,31609.91,29283.74,40783.64,26459.07,36687.77,32635.7,38792.76,32231.08,28402.56,40526.68,31507.63,32210.62,39797.39,34612.11,43704.95,29415.81,35246.17,24213.95,38050.27,37462.53,34442.28,35763.97,43097.65,38376.55,30203.54,35305.14,33981.13,37734.95,32562.53,33440.44,39351.94,27087.27,35749.28,45660.84
8,,35932.82,34544.52,38126.83,35556.72,33347.86,34654.24,33240.04,34439.32,44589.58,37610.1,36075.57,37209.54,37371.24,35170.07,36568.52,42500.16,36075.31,30410.95,35794.22,32613.63,36522.81,30373.14,42376.1,37891.59,28342.01,34733.21,36496.96,39590.67,36366.11,39952.92,42227.47,35690.29,36274.04,42374.09,39198.91,36662.62,42098.56,35827.71,33885.53,42124.67,32776.26,36464.53,28640.43,45326.25,31241.73,25963.16,31723.01,29611.85,30663.71,30266.83,39055.22
9,,35710.95,38221.37,34671.39,29813.78,43118.36,38495.66,35288.03,33819.27,42000.58,34129.53,37621.38,37651.07,43521.21,30223.13,37173.31,35581.03,31356.76,34566.11,28943.56,36656.16,30007.5,30220.98,39465.11,32185.95,34273.78,38000.08,33293.95,36630.75,36360.05,41960.97,31187.15,35613.66,41639.5,39679.68,32221.17,41522.76,39042.39,33383.59,37617.36,37816.37,33801.7,23756.43,36501.56,40229.96,42017.48,35412.76,38689.34,33938.84,25068.69,32238.38,38917.69
