S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated
2.0794415416798357,2.636680193993027,1.3862943611198906,1.0166596193930002
2.0794415416798357,2.770571201838669,1.3862943611198906,0.6854971510271055
2.0794415416798357,3.1656978220892276,1.3862943611198906,0.5302743306488216
2.0794415416798357,2.0839054769142002,1.3862943611198906,1.6993919971077944
2.0794415416798357,3.1304468155750738,1.3862943611198906,0.6511217466707324
2.0794415416798357,1.9461077189986065,1.3862943611198906,0.5250443755762395
2.0794415416798357,2.9956650127862186,1.3862943611198906,0.6188109833309106
2.0794415416798357,1.760613300946598,1.3862943611198906,0.4175458453860056
2.1972245773362196,2.5482355748649184,1.3862943611198906,0.0
2.1972245773362196,2.1634395937324458,1.3862943611198906,2.2791291154020485
2.1972245773362196,3.1733307667154698,1.3862943611198906,1.8219863958263272
2.1972245773362196,1.8034134960121204,1.3862943611198906,1.114741329265831
