RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.6281266887285946,1.791759469228055,2.3470808712743736,1.0986122886681098,2.270194978909979,6.018593214496234,4.938139158435062
3.1354942159291497,3.183717747401362,1.791759469228055,1.5174716759786666,1.0986122886681098,1.7314434954036726,6.025865973825314,4.862902094569361
3.1354942159291497,4.0142596059359965,1.791759469228055,1.1877912010949612,1.0986122886681098,1.5445847255710958,6.028278520230698,4.492239834566555
3.1354942159291497,3.9911115150666214,1.791759469228055,3.6873800235231156,1.0986122886681098,1.8912434188992033,6.018593214496234,5.571229035228464
3.258096538021482,3.376080858555263,1.791759469228055,2.3920309621087696,1.0986122886681098,1.198119918354742,5.937536205082426,5.108576114068829
3.258096538021482,2.5097363471330665,2.772588722239781,1.0323479923316619,1.3862943611198906,2.120209367042455,6.016157159698354,5.384009900452295
3.332204510175204,3.788827702756743,2.6390573296152584,0.4006967420455836,0.6931471805599453,2.154318880748534,5.713732805509369,5.451327019056304
3.332204510175204,3.800440159377594,2.6390573296152584,2.1966480121573695,0.6931471805599453,1.960717122887254,5.71042701737487,5.415959219959184
3.332204510175204,2.9687293233740197,2.6390573296152584,1.665646231086462,0.6931471805599453,2.229430289864724,5.683579767338681,8.049591025910262
3.332204510175204,3.1738632377322102,2.6390573296152584,1.737980695697377,0.6931471805599453,2.1580632904964627,5.69035945432406,4.974373341957742
3.332204510175204,3.256118327001686,2.6390573296152584,3.2178482243757056,0.6931471805599453,2.292944077647487,5.697093486505405,4.92615060998283
