RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.251638143675617,1.791759469228055,2.052649119583607,1.0986122886681098,0.49924298655987664,6.018593214496234,4.744385505915343
3.1354942159291497,2.202347146895239,1.791759469228055,1.4816856173394486,1.0986122886681098,0.7100100268351129,6.025865973825314,5.245159749457046
3.1354942159291497,3.1760342961904957,1.791759469228055,1.5913595149844575,1.0986122886681098,2.02475960970642,6.028278520230698,1.087936053326238
3.1354942159291497,2.7391877268453175,1.791759469228055,0.9307942958389712,1.0986122886681098,2.314747731418592,6.018593214496234,5.956438472004995
3.258096538021482,2.9549463382551746,1.791759469228055,1.9392966561123097,1.0986122886681098,1.5412044622921648,5.937536205082426,4.103716208438062
3.258096538021482,2.7575328115376414,2.772588722239781,2.8796394934826375,1.3862943611198906,1.0481350840614614,6.016157159698354,5.409651865444006
3.332204510175204,3.5052305678877484,2.6390573296152584,0.3602105313797548,0.6931471805599453,1.583448588344163,5.713732805509369,4.934047549117143
3.332204510175204,3.5137631266020293,2.6390573296152584,1.1848855210369347,0.6931471805599453,0.6600032724381395,5.71042701737487,3.8810841741675084
3.332204510175204,2.2769289649795503,2.6390573296152584,2.0206468321344393,0.6931471805599453,0.2292365896957136,5.683579767338681,5.519529660782062
3.332204510175204,2.883048385631751,2.6390573296152584,1.3120752229837294,0.6931471805599453,1.3181400022451812,5.69035945432406,6.150483150146252
3.332204510175204,4.445298131732958,2.6390573296152584,3.4038573020998686,0.6931471805599453,1.1177166786968025,5.697093486505405,4.37934359869536
