RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,2.8343830917869184,1.791759469228055,2.520118413173681,1.0986122886681098,1.5152619081586147,6.018593214496234,4.765093161603313
3.1354942159291497,3.78900377112611,1.791759469228055,2.1024386711530543,1.0986122886681098,1.6588481928761751,6.025865973825314,5.139413028554595
3.1354942159291497,2.904030879628765,1.791759469228055,1.6972015718126707,1.0986122886681098,1.3057388858491477,6.028278520230698,3.597936249822455
3.1354942159291497,4.308341767511672,1.791759469228055,1.8473040265473386,1.0986122886681098,0.5928741580944095,6.018593214496234,4.786830030979083
3.258096538021482,2.6200471366413915,1.791759469228055,2.041673845904623,1.0986122886681098,0.651427855613049,5.937536205082426,6.602590620550383
3.258096538021482,4.422762030529867,2.772588722239781,0.3421818495395761,1.3862943611198906,1.262384896012285,6.016157159698354,4.634741811570105
3.332204510175204,2.9557313090972936,2.6390573296152584,2.949990137981161,0.6931471805599453,3.043861602133105,5.713732805509369,4.918444197842733
3.332204510175204,4.022077938766764,2.6390573296152584,2.3577628938803445,0.6931471805599453,2.1049119439489683,5.71042701737487,4.725467191449474
3.332204510175204,2.8070898056372395,2.6390573296152584,2.491342329283527,0.6931471805599453,1.5901628250987734,5.683579767338681,4.22705883145736
3.332204510175204,2.539528258887861,2.6390573296152584,1.4832757374879524,0.6931471805599453,1.569576826650492,5.69035945432406,6.105065855361997
3.332204510175204,4.280956450617239,2.6390573296152584,1.6739750880704092,0.6931471805599453,1.8177993272419282,5.697093486505405,5.519246136983622
