RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.37271876137712,3.1354942159291497,1.9190378671591866,0.0,1.3206222843957414,5.181783550292085,3.2382864404294365,3.044522437723423,3.357718113539975,0.0,1.211022048839847
3.367295829986474,3.351983925156615,3.1354942159291497,2.6603387516933643,0.0,2.9505238889215084,5.181783550292085,2.6401132993996264,3.044522437723423,2.142253438622355,0.0,1.326906062593665
3.367295829986474,2.794001837245157,3.1354942159291497,2.9616394543781395,0.0,0.042096149051885856,5.181783550292085,4.140281083349138,3.044522437723423,2.455274473825845,0.0,0.2770402605141081
3.367295829986474,2.839049355560615,3.1354942159291497,2.3743114662222244,0.0,0.028097817057969765,5.181783550292085,3.012604127994583,3.044522437723423,2.561582590421031,0.0,1.4716656659695464
3.367295829986474,2.835083521155278,3.1354942159291497,2.7489628309700413,0.0,0.9062744954479341,5.181783550292085,5.4673210150661475,3.044522437723423,2.042769573773417,0.0,3.2146740754866094
3.367295829986474,3.7215965780281555,3.1354942159291497,2.241830673375663,0.0,1.3730083935165969,5.181783550292085,4.376368590099294,3.044522437723423,2.8750685281628874,0.0,1.6760537418908878
3.367295829986474,3.799614841021171,3.1354942159291497,2.314991073914661,0.0,0.16094114880547616,5.181783550292085,5.0806435720238685,3.044522437723423,2.6344467208239952,0.0,0.4280735269695177
3.367295829986474,3.912614744916671,3.1354942159291497,2.044711057497387,0.0,0.7908088615170139,5.181783550292085,4.557742958335051,3.044522437723423,2.951330879339089,0.0,2.502683910290483
3.367295829986474,3.3938969664061927,3.1354942159291497,3.2509626862304106,0.0,0.0,5.181783550292085,6.030107958255853,3.044522437723423,2.8454186256347445,0.0,3.4952509876423123
3.367295829986474,3.7378083652931853,3.1354942159291497,3.0781211095084533,0.0,1.9091153623745374,5.181783550292085,2.086654540264508,3.044522437723423,2.24187328064895,0.0,1.680163719668337
3.367295829986474,3.8486560320789907,3.1354942159291497,3.30876111254961,0.0,1.4770986184150323,5.181783550292085,3.0891189070544316,3.044522437723423,2.1965387039646687,0.0,0.022756794088152343
