,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
174,26053.066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,26024.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,25995.033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,25966.016666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722,36580.2421333722
180,,32748.276335981427,37847.726749367444,32694.32127454102,29748.854661338635,40423.39271339555,38903.68060742596,32985.95076102946,38093.79325899019,37379.52799707864,40106.62968931238,31300.862716501644,32116.691626625765,39147.56820567461,34962.448459337385,27020.058001358782,39221.15215165634,33927.111709858575,38156.913633347314,32782.500618310645,36872.76395706454,34457.39634832503,38762.95320889423,42528.87063499812,33189.22344070553,42054.64917000486,39457.79811407344,28974.969719639146,44572.59284350554,41388.912535514835,29738.637971998807,26860.687653112305,32958.59882012142,34089.32473113779,36840.303603248314,39147.40733963328,46382.03442517691,31041.514047260123,31671.510943389134,47790.82473316627,44718.560382984004,37033.245059220964,41968.13063064587,35551.6847112471,31073.341526317745,37756.22674240727,35205.545456520085,30006.034273410336,36066.83994072163,29902.09144847558,32713.995475756274
181,,39229.67843493815,39504.36204885885,36676.17799486933,41831.813638395826,40959.34050156424,35855.71963766182,49427.50533540467,48440.737797153975,30305.004186741593,41320.578384282824,29658.422109490115,34101.13242536098,37699.566526809045,41148.64428483152,36680.0171315519,34014.145591716224,31639.95503008522,35523.766134361875,33647.59877596045,31669.606756615296,36069.99359512836,29972.939733154377,31547.10972973621,33533.87378241712,30827.06346591163,37719.67839877365,36683.54200266552,35632.40726660964,36960.07354940807,30580.072973935854,36114.1707709884,30961.489971363695,39235.29561613086,35370.66036151794,39912.766787242064,48227.31449793186,39046.622983966125,36774.64740701249,38781.57111489134,38906.58863102366,43312.00409213664,25324.013132877986,34357.40854026167,40595.05515526196,40004.51157132505,33435.496684798905,32643.256554914256,37232.98918040878,32314.88939006677,38715.75385818488
182,,50212.71404248117,44267.15597635467,27526.188256961577,50738.725242264125,40305.17863573464,32848.98375678963,41668.565437594705,37319.110481975506,34146.98575731402,28417.779897106244,45009.24820197006,32004.756730958103,40286.22187154891,42116.95889640275,30595.59839464843,39999.399966760786,29803.22951473432,27975.82097732345,33464.31241185709,31815.389045003056,32275.78276757567,24932.485608769228,23560.194018877435,32674.278163782143,33096.53257330931,31977.123253590817,26632.538875882045,38157.998422371544,36864.21316894359,31441.818038671227,23626.38942035067,33741.35549969241,35299.35483533338,30474.287095055726,41174.548671424716,44480.733569624965,42610.450479552455,22312.167049362044,40966.71487309079,39141.57349397693,34582.47214138336,35976.77306958667,29280.292461643174,34080.93556221753,36905.6287809565,39032.642397887714,32806.48878314878,34416.62224593694,30376.538756133752,33640.02640934877
183,,34911.93656345861,41646.7563936354,29373.198362720857,43938.41602847428,35779.75368609994,37431.65507967372,35906.68700365115,34588.399893662536,34547.95336734647,29561.438846054756,34336.59527131544,27640.56173497873,40158.73388046221,45474.32378631385,43945.892970569315,41958.59367516335,27098.87347473152,22291.525963015167,48148.96220924776,31390.245535970902,37037.068190212725,29622.77075195622,32816.69311043823,35288.87466111632,38774.32268541265,35731.915103540305,31235.58638945767,34118.35969063399,45444.14277979001,32282.359207917587,22616.193697187955,33745.85061333579,32817.493374089965,32718.015022366882,36683.10440336316,38070.45155093602,37795.6996164085,32650.931444510912,46916.507767489886,41477.14870206628,46165.75111809622,33493.184153924245,33944.52711243663,43586.308877553165,33694.34122198884,39126.88874279243,28034.048511618734,29929.200923628097,33419.56928367469,36637.45953066334
