S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.9244607809899203,0.0,0.0,0.0,0.3153199325048227,0.0,0.0,0.08934510033585,0.18389407690110804,0.0,0.4070592959403188,0.0,0.0,0.08934510033585,0.09286591409096945,0.0,2.4346717383885785
0.15548490284039515,0.8803434368977531,0.0,0.8064124195757143,0.0,0.542486949093125,0.0,0.33110177393195833,0.08076135664445859,1.0609983161375427,0.0,0.23433041601277263,0.0,0.0,0.08076135664445859,0.6548999132838254,0.0,0.0
0.13935552091051145,1.0038696020559672,0.0,0.7214641999809202,0.0,1.00184211337808,0.0,0.21160519909036493,0.07210329390134397,0.25590896481984293,0.0,0.3856380585812799,0.0,0.2457513336703257,0.07210329390134397,0.3783752174494491,0.0,0.0
0.1229617111348351,0.49200734991239997,0.0,0.609497808495298,0.0,0.8712800987106357,0.0,0.20795456422178665,0.06336961393258933,0.33111716648092204,0.0,0.07359593228794978,0.0,0.1516501128588004,0.06336961393258933,0.834467539113459,0.0,1.5311807841500418
0.10629465864962341,0.4451569265413318,0.0,0.0,0.0,1.0974250857966423,0.0,0.0,0.0545589842504345,0.880987498023476,0.0,0.3582378290106215,0.0,0.38541966287957286,0.0545589842504345,1.5000204675106876,0.0,0.0
0.08934510033585008,0.6683247714276702,0.0,0.0,0.0,0.19812825189628053,0.0,0.15924098889739458,0.04567003683318844,1.1286458109469502,0.0,0.0,0.0,0.33115251766688275,0.04567003683318844,0.6531522990411424,0.0,0.0
0.07210329390134407,0.775599299873152,0.0,0.0,0.0,0.5340832855965698,0.0,0.3267839489393318,0.036701366850428,0.0,0.0,0.0722112176042779,0.0,0.08734318238705362,0.036701366850428,0.7604441487897585,0.0,2.0324738344279782
0.0545589842504346,0.6894227506836357,0.0,0.007272073968236176,0.0,2.228844754431261,0.0,0.16155151345210195,0.027651531330510157,0.0,0.0,0.14863104305820882,0.0,0.06901825098269462,0.027651531330510157,0.9307602803540815,0.0,1.0210399983596847
0.0367013668504281,0.7188778186733005,0.0,0.35255375165724023,0.0,2.6327015553196014,0.0,0.0,0.018519047767237597,0.2627590057556983,0.0,0.18332295835781554,0.0,0.801026340099056,0.018519047767237597,0.12434198500715016,0.0,0.8622656770488598
0.018519047767237697,0.764287602338111,0.0,0.14996658420709255,0.0,0.388688910246016,0.0,0.6385084524249205,0.009302392662313554,1.0884631116781294,0.0,0.308258453113362,0.0,0.3218078171657463,0.009302392662313554,0.0,0.0,0.8141788849198066
0.0,1.285463866672147,0.0,0.7473961566653141,0.0,1.3699765276038038,0.0,0.07803099001361938,0.0,0.36470033451744727,0.0,0.05645823829997235,0.0,0.0,0.0,0.582839727711928,0.0,2.0745143062869364
