S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.7195482998103654,0.0,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.0,0.0,0.04182994718041133,0.0,0.0,0.08934510033585,1.1904234443288482,0.0,0.0
0.15548490284039515,0.28097407807750563,0.0,0.46779202674519627,0.0,2.4393633897318234,0.0,0.6473815892241073,0.08076135664445859,1.7568628040199539,0.0,0.0,0.0,0.6701592587841363,0.08076135664445859,0.19750389289638987,0.0,0.0
0.13935552091051145,0.7901897277067165,0.0,0.39358614126450653,0.0,0.5931144442966944,0.0,0.7986486902194807,0.07210329390134397,0.5087897778318317,0.0,0.06722417336857284,0.0,0.6164701706830893,0.07210329390134397,1.4228394422710537,0.0,0.0
0.1229617111348351,0.31439747744446656,0.0,0.0,0.0,0.0,0.0,0.3064772289087689,0.06336961393258933,0.5302040772359994,0.0,0.0,0.0,0.741095032756006,0.06336961393258933,1.6172531430791057,0.0,0.3977614564664767
0.10629465864962341,0.6358659750182406,0.0,0.22633058977598824,0.0,0.0,0.0,0.0,0.0545589842504345,0.0,0.0,0.0,0.0,0.12695653961914338,0.0545589842504345,0.5893821340171611,0.0,0.22584295038426633
0.08934510033585008,0.8779630136152399,0.0,0.022735481054313722,0.0,0.9779628134629335,0.0,0.0,0.04567003683318844,0.45162955232724217,0.0,0.0,0.0,0.0,0.04567003683318844,0.5632831303078156,0.0,0.0
0.07210329390134407,0.7401733199916576,0.0,1.8111292988647147,0.0,1.5699552717808134,0.0,0.6137932143694366,0.036701366850428,0.0,0.0,0.3391765839023729,0.0,0.4324256659975986,0.036701366850428,0.13450835545713835,0.0,0.07578242731121154
0.0545589842504346,0.5619577440498755,0.0,0.0,0.0,1.2423712543271712,0.0,0.0,0.027651531330510157,0.0,0.0,0.40554199766048343,0.0,0.6095383858625516,0.027651531330510157,0.6930231892116471,0.0,0.7900443605319432
0.0367013668504281,0.828840620052133,0.0,0.0,0.0,0.34424083272828165,0.0,0.31375907260663416,0.018519047767237597,1.6092746804173053,0.0,0.10659230450467432,0.0,0.7882971932285034,0.018519047767237597,0.2855311912267358,0.0,2.499511020600397
0.018519047767237697,1.3646265555578632,0.0,0.0,0.0,0.0,0.0,0.0036429461451764067,0.009302392662313554,0.6417084702709178,0.0,0.0,0.0,0.29291224980539876,0.009302392662313554,1.1601647303877463,0.0,0.0
0.0,1.420834103421872,0.0,0.0,0.0,1.0095625407423912,0.0,0.0,0.0,1.0110359827219972,0.0,0.18777481278686323,0.0,0.3231230817876799,0.0,0.5460704726021106,0.0,0.0
