UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.0991155751952537
0.6931471805599453,0.8001363808176731
0.6931471805599453,0.6686217029144272
0.6931471805599453,0.4718053444564908
0.6931471805599453,0.9026814031496195
0.6931471805599453,0.6981456664340244
0.6931471805599453,1.2335577910414057
0.6931471805599453,0.324530823573316
0.6931471805599453,0.8228599151065981
0.6931471805599453,1.9015676809467137
0.6931471805599453,1.58169161544202
0.6931471805599453,1.7231994013500853
0.6931471805599453,0.009228072035328605
0.6931471805599453,0.7114352770982909
0.6931471805599453,1.1220525299374478
0.6931471805599453,0.5031650687387095
0.6931471805599453,0.8856230789972138
0.6931471805599453,1.3360756371340314
0.6931471805599453,0.5420689144517588
0.6931471805599453,0.8844641306108999
0.6931471805599453,0.8908126272122183
0.6931471805599453,0.46615547115616895
0.0,1.1591832731907403
