UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.137491699281825
0.6931471805599453,1.038818363162191
0.6931471805599453,0.15214174334749642
0.6931471805599453,2.024586112918293
0.6931471805599453,0.9487254801356886
0.6931471805599453,0.6359922502446548
0.6931471805599453,0.27139948261971025
0.6931471805599453,0.6429612845874848
0.6931471805599453,0.985668203221574
0.6931471805599453,1.1563054605976921
0.6931471805599453,0.8589184380268245
0.6931471805599453,0.4569300976103575
0.6931471805599453,0.9525636727329889
0.6931471805599453,0.0
0.6931471805599453,0.6990259961663686
0.6931471805599453,0.0
0.6931471805599453,0.8554639234484999
0.6931471805599453,0.7414586384337882
0.6931471805599453,1.7105484701983573
0.6931471805599453,0.6904039734083756
0.6931471805599453,1.825040573450155
0.6931471805599453,0.5923141261080713
0.0,0.4373380219859321
