UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.1490430237512197
0.6931471805599453,1.0563662334598616
0.6931471805599453,0.30004081389297843
0.6931471805599453,0.32024043164633453
0.6931471805599453,1.3930849624803323
0.6931471805599453,1.1722279039001462
0.6931471805599453,0.39409651862787953
0.6931471805599453,1.1312020472694098
0.6931471805599453,0.29957595258609626
0.6931471805599453,0.7531820582548423
0.6931471805599453,0.0018352664470466795
0.6931471805599453,0.6284806786157704
0.6931471805599453,1.2099955220289935
0.6931471805599453,1.0733369677049092
0.6931471805599453,0.7390051686827651
0.6931471805599453,0.707114179326891
0.6931471805599453,0.872344708238219
0.6931471805599453,1.3440567792460394
0.6931471805599453,0.7713257111868501
0.6931471805599453,1.5351134887456142
0.6931471805599453,0.9865337720183889
0.6931471805599453,0.8926542645543616
0.0,0.22924069913962009
