S00108_Actual,S00108_Simulated
1.3862943611198906,1.0166596193930002
1.3862943611198906,1.9116807459641194
1.3862943611198906,0.5499483982367315
1.3862943611198906,1.6662008403169637
1.3862943611198906,2.4272537703192074
1.3862943611198906,0.0
1.3862943611198906,1.8889643210250386
1.3862943611198906,1.5026702928284201
1.3862943611198906,2.276870801450809
1.3862943611198906,0.3929447848042663
1.3862943611198906,1.7942425184592747
1.3862943611198906,0.726500874489496
1.3862943611198906,0.8783779329144672
1.3862943611198906,1.9683895249698546
1.3862943611198906,0.24552259981435243
1.3862943611198906,1.3212330762324298
1.3862943611198906,1.7950279415646924
1.3862943611198906,2.1995113648327473
1.3862943611198906,1.1688248165911477
1.3862943611198906,1.0656217480644887
1.3862943611198906,0.5364771520898167
1.3862943611198906,1.0624668114538847
1.3862943611198906,1.4212240461521959
1.3862943611198906,0.9220186947358268
