RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,2.7162420978173873,0.0,0.3995447327310492,3.784189633918261,3.115597150312341,5.181783550292085,3.4163324598111395,1.3862943611198906,0.609860135221746,4.844187086458591,4.964087860905813,0.6931471805599453,0.7897794362272432,3.044522437723423,0.4829299948230059,0.0,1.432263068128371
3.367295829986474,3.941806070769588,0.0,0.13507898938394317,3.784189633918261,5.282713087643884,5.181783550292085,3.548752259059063,1.3862943611198906,1.0400829346398988,4.844187086458591,4.490197314742523,0.6931471805599453,0.24664291379680864,3.044522437723423,3.046534483455937,0.0,0.6084576611251256
3.367295829986474,3.388206622491956,0.0,0.2327958665024086,3.784189633918261,3.7651262078592125,5.181783550292085,3.9013613045118927,1.3862943611198906,2.224817809035336,4.844187086458591,3.2484144320727553,0.6931471805599453,0.29580202299248687,3.044522437723423,2.9508364548141173,0.0,0.0
3.367295829986474,2.8650705635366265,0.0,0.0,3.784189633918261,3.2894015558795093,5.181783550292085,2.0980746591157318,1.3862943611198906,0.3203902035274453,4.844187086458591,4.54811370352004,0.6931471805599453,0.5450379729311586,3.044522437723423,2.3750999137985227,0.0,0.0
3.367295829986474,3.5908002871889897,0.0,0.22024205110240552,3.784189633918261,3.470952277742103,5.181783550292085,2.478311464492769,1.3862943611198906,2.003856605171643,4.844187086458591,2.929124193308734,0.6931471805599453,0.15701734705998,3.044522437723423,2.229199614276218,0.0,0.7324297258431044
3.367295829986474,3.1019919485640997,0.0,0.3026975738506899,3.784189633918261,1.825722852032505,5.181783550292085,1.5968321951240396,1.3862943611198906,1.8415370221217626,4.844187086458591,4.767490254659989,0.6931471805599453,0.8548496051370706,3.044522437723423,1.4695563578776238,0.0,0.6554263327600173
3.367295829986474,2.799837189836448,0.0,0.9349552272615613,3.784189633918261,1.1377804200824482,5.181783550292085,2.99652517913319,1.3862943611198906,2.466988880093419,4.844187086458591,3.579483591957267,0.6931471805599453,0.0,3.044522437723423,2.9032202113077625,0.0,1.5761889808823757
3.367295829986474,3.1218489052111114,0.0,0.0,3.784189633918261,3.368167749262904,5.181783550292085,5.0606388615797595,1.3862943611198906,0.4629029669114172,4.844187086458591,3.0894937580482527,0.6931471805599453,0.0,3.044522437723423,2.818189851813158,0.0,0.6802232341288537
3.367295829986474,3.2703430808119562,0.0,0.8171244499509738,3.784189633918261,3.0064858539741706,5.181783550292085,3.210002827323367,1.3862943611198906,1.9680738021759288,4.844187086458591,3.6270482392581496,0.6931471805599453,0.6659677070569184,3.044522437723423,1.9653848178784554,0.0,0.7076433761990415
3.367295829986474,3.6858994180089035,0.0,0.0,3.784189633918261,2.9619619594231668,5.181783550292085,3.509757115666379,1.3862943611198906,2.189148276583635,4.844187086458591,5.8334284194103,0.6931471805599453,0.14346453985261123,3.044522437723423,2.1825033689602633,0.0,1.687919726356664
3.367295829986474,3.179623389825369,0.0,0.4396951637436833,3.784189633918261,3.3570836956500303,5.181783550292085,4.421451065071064,1.3862943611198906,0.993029362988665,4.844187086458591,3.8603914578129874,0.6931471805599453,0.15174121083974434,3.044522437723423,1.0616063992608011,0.0,1.3192686758874157
