RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,3.833662418137649,0.0,0.0,3.784189633918261,4.861744702033199,5.181783550292085,2.5481179024515748,1.3862943611198906,0.7892064310832675,4.844187086458591,4.303389100559734,0.6931471805599453,0.7799411325050583,3.044522437723423,3.2878571596135657,0.0,0.0
3.367295829986474,2.314715886539019,0.0,0.45199263262182454,3.784189633918261,4.136902655567583,5.181783550292085,3.268288232553475,1.3862943611198906,2.2968922967254186,4.844187086458591,5.565302182202566,0.6931471805599453,0.0,3.044522437723423,3.1967090231927586,0.0,0.8347662779379144
3.367295829986474,1.971059650136989,0.0,0.0,3.784189633918261,2.876388215364804,5.181783550292085,3.932222261617476,1.3862943611198906,0.0,4.844187086458591,3.4767213389294485,0.6931471805599453,0.3339650677374121,3.044522437723423,2.7553813890992713,0.0,2.0715913443484517
3.367295829986474,3.2917638005177743,0.0,0.4449686501605673,3.784189633918261,3.2817198000413215,5.181783550292085,2.2038546040464433,1.3862943611198906,1.3324419079384837,4.844187086458591,5.884459815043649,0.6931471805599453,0.1300646497286768,3.044522437723423,1.57568413958104,0.0,2.5550837729222513
3.367295829986474,2.890773092998343,0.0,0.0,3.784189633918261,4.040894976239322,5.181783550292085,4.656812039371253,1.3862943611198906,1.6424438586985661,4.844187086458591,5.352353665486035,0.6931471805599453,0.5608640258114704,3.044522437723423,2.1375086933111676,0.0,0.0
3.367295829986474,3.3419465770031147,0.0,0.5144240095818744,3.784189633918261,2.064679493980292,5.181783550292085,4.135341303834188,1.3862943611198906,0.022646960701042662,4.844187086458591,4.209982193246955,0.6931471805599453,0.24252603281191143,3.044522437723423,2.8388948923833914,0.0,0.9070297888178199
3.367295829986474,2.3960137869782643,0.0,0.0,3.784189633918261,3.2553553012404404,5.181783550292085,2.6653426593304785,1.3862943611198906,1.1514134700883825,4.844187086458591,4.6763553653359455,0.6931471805599453,0.6256258709483413,3.044522437723423,1.1027625306691422,0.0,1.3838319959819538
3.367295829986474,3.516064814498673,0.0,0.0,3.784189633918261,3.5285934085579984,5.181783550292085,3.2922368701864038,1.3862943611198906,1.5815497715096882,4.844187086458591,4.5933488637457085,0.6931471805599453,0.8982289085999298,3.044522437723423,2.7852960760710923,0.0,0.0
3.367295829986474,3.4075305263294564,0.0,0.4449201986380079,3.784189633918261,3.438181377738544,5.181783550292085,2.5444757231163146,1.3862943611198906,1.7979255326373078,4.844187086458591,5.636363702206847,0.6931471805599453,0.0,3.044522437723423,2.8983052131637352,0.0,1.1730603774090682
3.367295829986474,3.3629337667807153,0.0,0.13126916659092341,3.784189633918261,1.9835496132989718,5.181783550292085,2.188052712699844,1.3862943611198906,0.3583727277178299,4.844187086458591,5.432371566734781,0.6931471805599453,0.6653266295069387,3.044522437723423,2.3730946451963417,0.0,0.5021104972629339
3.367295829986474,3.097288255003008,0.0,0.5219470060194108,3.784189633918261,3.114077461559825,5.181783550292085,3.806398398905721,1.3862943611198906,2.1028000657922714,4.844187086458591,2.815518648209603,0.6931471805599453,0.5056381702265429,3.044522437723423,3.1067323142834296,0.0,0.0
