S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,2.302585092994046,2.2687233996133904,4.848116364598481,4.825078649361648,2.9444389791664403,2.9444341546082744
0.0,0.0,2.302585092994046,2.241847996909381,4.8494227005125365,4.809124364743957,2.9444389791664403,2.9444316041327676
0.0,0.0,2.302585092994046,2.2774958741954023,4.850727332139201,4.82692668746214,2.9444389791664403,2.9444361268514734
0.0,0.0,2.302585092994046,2.3271489528449596,4.852030263919617,4.829140757719678,2.9444389791664403,2.9444305332386422
0.0,0.0,2.302585092994046,2.276147035366126,4.853331500277589,4.80225616679984,2.9444389791664403,2.9444319692782597
0.0,0.0,2.302585092994046,2.255582312174468,4.854631045619675,4.797064573786667,2.9444389791664403,2.944436588902117
0.0,0.0,2.302585092994046,2.2075239897310737,4.855928904335275,4.844662066978798,2.9444389791664403,2.9444358421564396
0.0,0.0,2.302585092994046,2.315299479077165,4.857225080796721,4.815337026135473,2.9444389791664403,2.9444305113592235
0.0,0.0,2.302585092994046,2.2051721487902185,4.858519579359367,4.834157991837128,2.9444389791664403,2.9444395288840295
0.0,0.0,2.302585092994046,2.3383099453871568,4.859812404361672,4.8477368834222405,2.9444389791664403,2.9444373207847723
0.0,0.0,2.302585092994046,2.169931421933552,4.90527477843843,4.844548666513616,2.9444389791664403,2.944431960818416
0.0,0.0,2.302585092994046,2.207896969296914,4.948759890378168,4.859625716598468,2.9444389791664403,2.9444362996462963
