S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,2.302585092994046,2.2687233996133904,4.820281565605037,4.825078649361648,2.9444389791664403,2.9444341546082744
0.0,0.0,2.302585092994046,2.1886618677887704,4.820281565605037,4.83531452301589,2.9444389791664403,2.9444263089704767
0.0,0.0,2.302585092994046,2.2176254760614924,4.820281565605037,4.842882288492465,2.9444389791664403,2.9444330668567065
0.0,0.0,2.302585092994046,2.2334298750821753,4.820281565605037,4.817637007282268,2.9444389791664403,2.9444367567805108
0.0,0.0,2.302585092994046,2.1535808198292106,4.820281565605037,4.860810761027674,2.9444389791664403,2.9444271865281784
0.0,0.0,2.302585092994046,2.3713795019770645,4.825108606353353,4.839330979577611,2.9444389791664403,2.944442955486448
0.0,0.0,2.302585092994046,2.2611645043333564,4.829912458665998,4.799736318269436,2.9444389791664403,2.9444346564416426
0.0,0.0,2.302585092994046,2.224318717054554,4.8346933442663405,4.7762428252200895,2.9444389791664403,2.9444281111265815
0.0,0.0,2.302585092994046,2.298008312482289,4.839451481712757,4.854554287509464,2.9444389791664403,2.9444316342692862
0.0,0.0,2.302585092994046,2.2887496627109822,4.844187086458591,4.775798451155555,2.9444389791664403,2.9444357867989575
0.0,0.0,2.302585092994046,2.2639188824632357,4.845498562056402,4.849536206028063,2.9444389791664403,2.9444364718753797
0.0,0.0,2.302585092994046,2.368041634819748,4.846808319938465,4.813515479291634,2.9444389791664403,2.9444325728418552
0.0,0.0,2.302585092994046,2.295386089519443,4.848116364598481,4.825096456143478,2.9444389791664403,2.9444382899709334
0.0,0.0,2.302585092994046,2.277962493668762,4.8494227005125365,4.847545735963541,2.9444389791664403,2.9444381058149816
0.0,0.0,2.302585092994046,2.2925584769250933,4.850727332139201,4.825963125048737,2.9444389791664403,2.944429946036735
0.0,0.0,2.302585092994046,2.26147865101097,4.852030263919617,4.80761720632042,2.9444389791664403,2.9444378335815227
0.0,0.0,2.302585092994046,2.277764844093675,4.853331500277589,4.852188561894242,2.9444389791664403,2.9444356905107743
0.0,0.0,2.302585092994046,2.192583828034827,4.854631045619675,4.795484099251617,2.9444389791664403,2.94443675493713
0.0,0.0,2.302585092994046,2.4077733899902833,4.855928904335275,4.810615721550628,2.9444389791664403,2.944438211890691
0.0,0.0,2.302585092994046,2.1840028340258826,4.857225080796721,4.831105095508644,2.9444389791664403,2.9444324233608916
0.0,0.0,2.302585092994046,2.174437688878923,4.858519579359367,4.801467940530606,2.9444389791664403,2.9444365070406753
0.0,0.0,2.302585092994046,2.288590397597334,4.859812404361672,4.857149541614412,2.9444389791664403,2.9444333641106812
0.0,0.0,2.302585092994046,2.2659340601449593,4.90527477843843,4.832916658607054,2.9444389791664403,2.944437720089541
0.0,0.0,2.302585092994046,2.24055831599153,4.948759890378168,4.802094908757542,2.9444389791664403,2.9444322153209903
