S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.706991603389301,5.717027701406222,4.9584615698293675,5.814130531825066,5.510654956857134,6.311734809152915,5.834831391359339,1.9459101490553132,2.504797224096522,5.700443573390687,6.067555439800101,4.248495242049359,3.7395897060700434
5.783825182329737,5.1483741907022065,5.720311776607412,5.667267725491124,5.811140992976701,6.193509487420442,6.302618975744905,6.8715010720859695,1.9459101490553132,2.9737748860312427,5.69035945432406,4.818973264489839,4.248495242049359,4.260167416237854
5.7745515455444085,5.464138466124932,5.720311776607412,5.524059687776179,5.811140992976701,5.399823562872139,6.313548046277095,6.688138508951233,1.9459101490553132,2.217460116832848,5.680172609017068,5.612678490540336,4.2626798770413155,3.8858442962167414
5.755742213586912,6.375165783250823,5.720311776607412,5.336808734598962,5.811140992976701,5.6670468428935274,6.3080984415095305,5.987409041023357,1.791759469228055,3.584725049914847,5.631211781821365,5.725625521877106,4.23410650459726,4.374511646513908
5.765191102784844,6.011623019629167,5.726847747587197,5.369605461313394,5.811140992976701,5.917516652618385,6.298949246855942,5.236699123072477,1.791759469228055,1.9033220918749707,5.634789603169249,6.498328141554664,4.23410650459726,4.3127337133616015
5.765191102784844,5.590072689546929,5.733341276897746,5.080989207015789,5.811140992976701,4.950013340345088,6.298949246855942,6.289000897364963,1.791759469228055,0.749322511797589,5.66988092298052,6.3807844826607605,4.23410650459726,4.009975286545576
5.75890177387728,6.050656963993829,5.703782474656201,5.174450279806673,5.808142489980444,5.425067949876041,6.278521424165844,6.556208837577741,1.791759469228055,2.8489435911177794,5.6131281063880705,6.294511551971588,4.23410650459726,3.6254354172310417
5.7745515455444085,6.0157090968655655,5.717027701406222,6.110917115273044,5.808142489980444,5.34271275582229,6.278521424165844,5.693006730724102,1.791759469228055,2.0537679284862183,5.616771097666572,5.563644508552012,4.23410650459726,4.341443909248931
5.765191102784844,5.316455881545631,5.71042701737487,5.452922231696416,5.808142489980444,4.968844382937643,6.2878585601617845,5.8902810149743825,1.791759469228055,0.8934822373316402,5.616771097666572,7.182118890907561,4.23410650459726,3.805641548421082
5.777652323222656,6.664446620982552,5.707110264748875,5.228723541737211,5.755742213586912,5.971525092726306,6.3080984415095305,5.912056833742998,1.791759469228055,0.43966309928005165,5.66988092298052,5.6394440345061705,4.23410650459726,4.171287299916704
5.777652323222656,5.81362124565241,5.707110264748875,5.612008499345245,5.755742213586912,5.2456019836361465,6.3080984415095305,5.847932745814836,1.791759469228055,2.379101528288311,5.66988092298052,6.30826935313219,4.23410650459726,3.84165641993465
