,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_12,Simulated_34,Simulated_11,Simulated_6,Simulated_30,Simulated_5,Simulated_3,Simulated_27,Simulated_35,Simulated_16,Simulated_0,Simulated_9,Simulated_8,Simulated_21,Simulated_33,Simulated_40,Simulated_31,Simulated_1,Simulated_49,Simulated_18,Simulated_20,Simulated_14,Simulated_42,Simulated_39,Simulated_48,Simulated_37,Simulated_24,Simulated_23,Simulated_13,Simulated_28,Simulated_46,Simulated_22,Simulated_38,Simulated_10,Simulated_15,Simulated_4,Simulated_32,Simulated_44,Simulated_43,Simulated_29,Simulated_19,Simulated_36,Simulated_41,Simulated_17,Simulated_47,Simulated_45,Simulated_2,Simulated_7,Simulated_25
0,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3
6,,119413.48,125463.24,117865.77,123480.65,123299.26,111104.15,129653.6,120767.02,120404.54,120817.71,125160.36,103738.35,107931.44,112773.29,129932.2,121361.38,117316.97,128456.73,107581.15,130720.09,137530.6,114331.11,112357.2,124162.3,109657.01,98069.51,125679.59,113371.28,130574.29,132973.8,127894.99,124439.79,126523.01,112820.67,117911.26,114904.08,131308.74,102259.9,137784.43,106405.66,105439.74,122766.92,119806.01,122160.01,121247.99,103872.92,124289.43,121837.35,127014.68,124137.55,99314.04
7,,118117.08,115760.67,112476.06,117817.55,129761.28,101004.16,127261.66,116527.2,120396.42,125659.23,109923.78,108935.29,119981.24,102326.76,130161.74,111574.9,114167.11,108897.19,128218.38,110898.35,118179.96,135608.81,106583.15,134091.33,126321.32,100839.92,116048.81,127305.24,117129.5,156823.02,144331.02,106626.83,101905.71,120852.71,128383.82,100734.01,135719.23,99311.72,127947.12,97524.25,111451.25,126006.77,112175.7,124655.13,112871.25,102073.9,130108.68,136969.73,111394.7,126924.78,97205.5
8,,116516.73,109405.95,105273.69,103539.22,117252.78,117835.1,118160.37,127594.69,117116.87,119952.38,109487.4,125544.61,107026.58,112044.44,123182.27,129165.46,114385.72,128942.69,115858.53,119520.17,124889.69,127619.94,99744.66,135734.7,105291.24,101964.66,107552.31,129823.78,111143.03,142969.46,138600.1,120553.88,91135.46,130153.19,133361.48,86938.38,127792.72,85192.18,117722.83,90101.78,114148.4,117280.47,102609.63,120480.41,110294.98,126009.47,147588.42,147692.95,97426.7,130831.48,81899.17
9,,119627.5,120298.13,120545.56,102561.29,122039.75,103192.1,136976.32,112613.91,111748.41,110627.72,107250.97,145254.46,125625.02,117241.23,116451.9,126795.31,109321.09,121105.73,117756.23,115597.2,147297.51,105940.81,105563.23,104046.87,113756.18,116019.92,130118.76,136372.97,112794.13,142065.53,133501.31,137174.38,89926.13,121111.74,137688.24,98294.71,142683.48,97779.43,138608.84,127033.27,108135.49,97686.73,89064.19,134051.55,117702.76,103568.94,144800.6,153979.5,108110.37,148916.42,94578.92
10,,118733.31,117254.17,133076.37,115219.9,134497.71,122715.51,123243.02,110192.77,133829.99,129313.77,100875.06,132262.77,108314.58,111545.39,109516.13,140039.94,101363.96,147732.83,104396.63,117405.86,125263.31,105745.25,110919.17,109985.19,113680.12,120456.17,121571.91,114108.88,91475.57,116339.44,141397.33,146317.65,93452.17,111179.32,130715.21,113224.37,134900.66,92144.89,136483.06,137469.74,118006.24,95127.26,85188.79,142479.24,109889.52,101774.33,138042.77,170962.24,79178.89,147647.65,88742.72
11,,113618.92,112142.95,106371.94,117213.1,132609.52,122173.59,115872.87,94660.3,140532.35,113053.31,104406.64,117576.54,114033.85,131018.72,94274.24,146706.91,108726.69,120587.99,99805.62,91572.62,125165.2,117852.18,112237.98,122531.15,113663.85,139395.9,131096.29,105164.74,97316.76,108116.2,132210.44,140212.18,88456.41,90945.93,132244.25,104180.79,130660.27,101463.48,130508.9,130058.19,80094.19,79200.87,79873.95,135912.36,77189.42,76420.01,148855.75,154200.92,85496.71,165301.63,61579.12
12,,118701.9,104094.23,115512.74,103153.26,121679.17,116430.66,135512.8,96517.31,136179.24,102487.33,116730.24,101924.27,103430.07,102360.92,113203.72,132897.43,90807.75,119522.96,115747.31,114276.48,117301.32,115569.71,122078.12,149926.67,118365.85,132795.44,142472.17,112519.68,131841.58,119960.97,151629.47,133672.57,79423.33,93855.19,146195.33,105793.88,140444.9,133713.38,157817.82,151838.62,89680.49,84994.01,94451.05,148665.75,91932.41,79324.84,164324.26,163082.81,72093.68,179324.98,67536.83
13,,116503.58,96409.88,120227.51,112645.55,122858.7,131902.67,126097.0,117441.82,123673.59,111364.69,124250.22,115484.71,103175.25,103554.56,126250.56,115104.98,104709.23,117806.53,135721.04,128492.45,102263.9,122940.09,130612.53,130597.69,139363.75,112200.32,118212.96,120182.38,114464.12,125259.29,129443.36,123357.22,112162.1,95249.24,141548.19,78582.0,137955.83,138035.88,137271.68,132566.46,96112.91,82078.62,86533.2,135279.76,79915.96,74510.36,161847.32,145104.36,62421.07,168224.48,53711.14
14,,114682.48,120670.73,106074.62,108093.91,120282.14,125054.23,123251.39,125447.86,123857.0,100226.16,114925.47,110161.72,118998.92,103061.74,98924.44,117442.79,105241.11,124738.17,137737.49,97326.88,101385.92,98330.94,133106.66,112850.34,135736.55,116263.08,134136.51,94749.46,122330.99,129850.96,122160.44,144174.54,116154.06,95492.88,129835.94,92912.77,135187.02,137086.84,134014.68,132458.57,74098.05,94213.69,84742.56,154954.27,69165.1,76772.34,139578.54,144630.34,64238.37,174486.69,57508.28
