,Actual_last_5_vals,Mean_Simulation,Simulated_44,Simulated_37,Simulated_31,Simulated_18,Simulated_26,Simulated_29,Simulated_2,Simulated_3,Simulated_23,Simulated_24,Simulated_10,Simulated_25,Simulated_33,Simulated_7,Simulated_5,Simulated_4,Simulated_47,Simulated_0,Simulated_40,Simulated_45,Simulated_49,Simulated_6,Simulated_34,Simulated_36,Simulated_14,Simulated_39,Simulated_48,Simulated_22,Simulated_46,Simulated_21,Simulated_13,Simulated_42,Simulated_30,Simulated_35,Simulated_43,Simulated_27,Simulated_16,Simulated_1,Simulated_38,Simulated_12,Simulated_32,Simulated_15,Simulated_28,Simulated_8,Simulated_11,Simulated_41,Simulated_17,Simulated_20,Simulated_9,Simulated_19
0,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3,116578.3
6,,113855.74,125661.78,127517.86,114213.11,129282.15,116588.37,124432.92,106742.94,118571.55,120611.9,117691.51,94412.33,115035.95,98716.58,125438.23,114142.16,127666.53,115842.05,118489.99,129410.81,111515.49,115743.6,123321.47,108156.78,101303.23,111777.11,111028.82,117407.02,133339.36,120216.97,119947.59,109170.1,104539.19,112795.16,109137.97,108592.87,89113.65,106575.97,101338.27,106567.99,124069.26,122034.19,116950.96,98700.02,99787.65,119112.91,103874.15,102373.24,101988.57,108978.34,132860.52
7,,114216.64,117770.4,113539.32,108258.06,123883.6,122460.81,115110.94,97307.76,96488.67,119194.42,110652.99,112988.2,112519.23,113025.81,138416.04,105347.9,129097.66,104053.63,133119.49,124483.41,120627.3,127832.37,101200.91,115432.07,109866.51,107012.63,113215.9,98976.9,103271.2,104891.51,117551.51,110597.85,103786.08,108514.0,129292.25,128466.43,98235.12,102890.26,105161.47,112700.66,125180.58,125559.76,125658.55,108387.88,84822.38,129228.55,128086.3,118626.66,105348.15,130549.46,112142.68
8,,111939.02,111490.5,100122.91,114480.63,119606.77,112091.54,126698.47,116152.21,97098.71,121793.88,123194.41,111676.39,135788.19,118584.52,133241.05,107860.36,124805.26,93185.88,113415.63,122811.47,102784.41,113128.33,96732.23,97078.51,101127.54,88248.29,105168.6,109778.93,95737.6,78702.06,100319.8,105162.39,119219.49,103339.21,140426.91,149197.76,100379.79,93507.55,105850.79,125750.01,134343.9,112058.51,145835.24,91765.06,99127.95,103987.62,123366.42,115299.59,105769.72,111599.81,118058.35
9,,113539.25,115119.33,107164.23,105239.51,136816.76,122972.43,127080.44,125398.93,113598.43,105350.29,125832.72,123790.02,136866.54,127072.58,113190.47,100332.03,101512.21,85291.52,108977.01,124142.15,110767.23,118812.18,95951.94,100545.65,101600.6,123778.99,117149.08,87530.55,112902.58,88411.35,82214.66,102129.59,113282.83,91050.31,134048.7,149305.89,86878.75,81333.18,107037.59,119040.13,150969.88,134042.39,132700.59,107293.95,96510.61,126694.32,121262.85,98655.45,98092.25,131515.07,149705.77
10,,112836.27,106927.35,100726.94,97878.91,144965.45,111336.63,122321.85,116214.53,122892.57,116321.84,137066.77,125716.49,130537.39,134884.84,117568.63,115141.48,86499.05,93716.46,130586.09,117302.97,98646.18,133450.86,104861.02,97241.41,101646.23,91750.6,123092.82,91837.14,99586.12,87723.1,109023.37,106513.03,105878.72,74899.92,136997.69,144206.7,100241.63,60978.32,125996.41,134836.92,134276.1,154830.66,126968.58,96817.07,85805.98,116118.99,111182.68,92844.28,104913.46,121400.85,138640.34
11,,110998.44,114681.9,112063.87,101323.22,125730.08,117504.7,119080.22,124237.05,126913.12,106477.28,120398.0,133035.0,122216.27,126340.84,126662.64,102943.52,93981.95,84838.12,114995.04,122485.77,102285.09,135511.06,107839.32,88850.75,90134.68,68120.94,129396.82,104238.33,105684.94,77389.22,112806.15,95711.97,116466.68,77218.05,100442.8,152332.58,82590.52,72718.75,123735.53,145467.98,124555.21,171420.73,136868.99,68988.58,83523.2,126370.39,102970.42,92530.01,99340.43,126639.52,131863.86
12,,112398.02,107580.98,111157.07,103953.11,121876.45,122976.03,101824.34,117976.22,131823.9,121988.27,123899.49,133003.11,134335.94,129912.37,118907.97,111613.79,88560.96,103379.15,134418.78,130775.85,84277.83,124732.21,98114.44,85564.47,92849.86,68901.96,119151.15,113888.31,139637.62,92768.42,109367.65,88677.9,106222.75,98036.33,104393.75,152194.87,97698.46,61313.96,110087.35,136148.68,133992.1,151935.72,142610.2,62615.49,90880.54,138795.26,98512.66,101501.92,61624.81,142094.29,161346.01
13,,112602.06,121154.1,95679.06,99126.68,116189.61,111931.57,99590.24,135049.25,123330.02,113219.31,123236.39,134144.56,121868.71,134538.08,100324.7,107543.51,88398.6,121097.01,132196.78,123235.25,89525.52,143538.62,109423.82,93174.69,85907.2,79108.36,109826.28,136742.31,122200.94,99168.08,117230.92,108125.03,92853.91,86289.54,130429.07,128678.58,89828.93,79345.65,143839.62,135695.71,132559.77,167848.58,143882.1,77916.57,72805.25,124615.05,83354.67,76778.99,58484.38,146710.62,162361.04
14,,112173.31,108699.2,106788.44,122227.21,94438.45,124973.21,81550.14,127655.19,128546.76,114964.51,134971.68,142792.69,110843.5,124364.38,109046.14,107956.13,85561.87,79694.32,125390.56,110319.88,105409.2,133232.25,102531.15,110923.21,91913.86,91215.66,135215.56,138983.66,132915.7,110179.16,130897.27,73350.42,93820.69,73025.74,110674.73,141362.55,88215.84,56411.81,145796.75,130953.77,139981.6,164445.81,167940.48,65002.29,76175.51,137855.76,69522.08,84272.99,49948.13,144734.05,170973.55
