,Actual_last_5_vals,Mean_Simulation,Simulated_6,Simulated_10,Simulated_26,Simulated_17,Simulated_13,Simulated_4,Simulated_18,Simulated_11,Simulated_2,Simulated_19,Simulated_0,Simulated_1,Simulated_16,Simulated_9,Simulated_20,Simulated_3,Simulated_7,Simulated_28,Simulated_25,Simulated_8,Simulated_21,Simulated_23,Simulated_5,Simulated_22,Simulated_27,Simulated_12,Simulated_29,Simulated_15,Simulated_24,Simulated_14
0,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49,14671.49
6,,14671.98,14480.57,15020.09,14519.16,15559.04,14818.44,13415.72,15150.45,16281.9,14783.07,14341.49,12842.52,14340.61,13148.64,13195.26,15679.37,14099.27,15778.5,15200.15,16321.3,13173.45,14425.85,15681.73,12829.24,16141.08,16316.51,13301.6,15612.74,14906.46,14928.29,13867.01
7,,15152.63,15396.92,15949.12,15672.2,15792.74,15078.61,13449.55,16023.75,15512.09,14035.65,18069.44,14829.85,13436.98,15680.11,13009.48,16860.42,13081.12,14901.99,16635.48,15818.34,15297.37,13818.67,15910.42,12519.76,17200.24,13858.74,16336.6,14306.93,14817.68,18186.06,13092.63
8,,14545.09,14306.64,14964.06,17055.79,15365.59,15521.05,12921.03,13981.04,15783.55,15196.77,12472.16,13049.24,14894.14,13615.24,16617.6,13364.38,14313.0,15778.07,14982.34,14204.75,13668.68,14708.95,16822.36,12840.51,15028.35,14635.81,11368.03,14742.94,13580.1,16161.54,14408.89
9,,14654.59,13805.31,13796.24,16345.9,13236.99,13510.47,14473.67,13368.55,14489.11,16465.37,14283.5,15832.43,16389.57,14244.21,15666.02,14767.96,14700.81,14728.82,14781.85,13971.66,14265.75,14993.98,17026.69,12697.98,15803.66,16235.65,14511.0,13427.11,15246.58,12916.8,13654.21
10,,14621.71,14903.07,14471.69,14097.92,14566.45,15168.36,14937.03,13834.76,17015.07,14209.66,15041.9,14515.67,15719.21,15493.41,15884.5,14249.71,15805.33,15970.99,13396.94,14147.72,14660.41,14988.97,14402.85,14016.61,13674.5,13739.78,15671.66,14321.67,13363.84,14281.94,12099.82
11,,14479.85,15213.16,15663.32,14153.31,14633.24,14968.26,14031.55,13305.35,13562.14,14408.94,15152.2,13984.05,14001.14,17044.2,13308.89,15317.32,14592.85,15303.42,13636.09,15217.62,11440.27,14197.12,16693.12,14691.73,15100.19,15044.55,15484.5,12083.47,14888.14,13739.83,13535.58
12,,14463.81,15243.0,13583.52,13571.86,15552.26,14699.64,15269.72,13347.89,15760.33,16338.09,14983.64,14825.72,13064.56,15923.12,14696.16,14781.11,9704.61,16065.89,16261.09,15934.7,11681.63,13863.5,14327.17,14042.42,12840.63,14456.17,14362.29,13963.81,16511.49,15251.77,13006.37
13,,14361.36,13367.36,13687.53,12941.37,16106.64,13836.22,15180.03,12767.95,14506.24,13092.93,13824.62,15891.75,16007.82,15636.04,13612.23,14193.65,16342.98,14157.88,15761.61,13324.19,15286.94,12965.0,14994.62,14851.41,15437.73,15686.84,15532.49,13276.86,11188.34,14838.62,12543.05
14,,14292.56,14607.51,14432.48,14062.31,13624.12,15006.1,14383.28,14253.7,14001.09,15866.69,14968.97,17904.93,15598.69,13472.7,13794.3,13221.42,14928.46,13336.05,14345.58,13904.53,12793.88,12686.69,14464.77,14756.68,15122.89,12933.32,14176.9,14409.23,12232.27,15197.27,14289.89
15,,14448.25,15092.7,15509.53,14455.1,16776.69,12231.19,15139.79,13473.44,14831.12,15132.05,17298.78,13243.76,15357.49,12435.37,14133.69,14588.26,15350.3,12784.51,12516.46,13018.57,13780.67,14993.67,16109.92,14842.43,16127.25,14343.92,13720.76,14201.78,14596.73,12200.77,15160.91
16,,14578.68,14847.36,16383.85,14492.33,11714.52,14206.95,16530.36,14857.78,14924.68,16737.81,14767.07,14279.66,15779.51,13442.96,14868.46,15503.04,15649.55,14154.54,15346.76,16576.09,13945.89,14322.05,14162.42,14548.31,13991.6,14964.06,13724.99,13197.95,13350.93,14283.83,11805.21
