S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.774774873438073,5.159055299214529,3.9768162914892313,5.170483995038151,5.385950243582243,5.948034989180646,5.682884605199104,2.4849066497880004,2.830998498234319,6.059123195581797,5.611034504883507,3.828641396489095,4.120101182119981
5.572154032177765,4.841509512863091,5.170483995038151,5.312208753149169,5.176149732573829,6.15987974668832,5.953243334287785,6.362781423194465,2.3978952727983707,5.686399253335946,6.0844994130751715,5.886891363693606,3.828641396489095,3.5437017839946963
5.796057750765372,6.153514065767883,5.768320995793772,6.272401068558876,5.817111159963204,5.387521875816089,6.313548046277095,7.064681817097659,2.70805020110221,3.5943696425905634,6.293419278846481,5.3136849742694245,4.1588830833596715,4.3886457865410495
5.796057750765372,5.169487775384147,5.720311776607412,6.507112033446723,5.814130531825066,5.4489249660703125,6.274762021241939,6.66022654604309,2.70805020110221,3.3844438676475974,5.700443573390687,4.995724232101059,4.1588830833596715,3.7290908850983318
5.84354441703136,6.096426405559074,5.726847747587197,5.623014467642522,5.814130531825066,5.802632858492552,6.272877006546167,6.1277245973939936,2.8903717578961645,3.901465999051697,5.707110264748875,6.252245613030009,4.1588830833596715,4.079561967491551
5.8377304471659395,6.519574902825798,5.726847747587197,5.756305564141059,5.814130531825066,6.022335815897138,6.269096283706261,6.6733239724904525,2.5649493574615367,2.7883376532715936,5.697093486505405,5.483218302472448,4.174387269895637,3.8078359234684056
5.834810737062605,5.131949169293033,5.739792912179234,5.068786833818319,5.817111159963204,5.667230245102001,6.285998094508865,5.454143530248062,2.302585092994046,3.5056271590739536,5.697093486505405,6.205634201114365,4.189654742026425,3.6979375922937288
5.834810737062605,5.548667081184226,5.7430031878094825,4.838072423850623,5.817111159963204,6.027783382865807,6.306275286948016,6.592307498036821,2.6390573296152584,3.582645710428759,5.723585101952381,5.619998756979948,4.189654742026425,3.4956559515263064
5.8377304471659395,6.57337517131967,5.723585101952381,5.686526739499039,5.820082930352362,5.453729412303475,6.333279628139691,6.352651958587967,2.0794415416798357,4.090383815927014,5.703782474656201,5.226403661972973,4.248495242049359,4.268618693945474
