S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.521112002283197,5.159055299214529,5.711756257886984,5.170483995038151,6.116142643888924,5.948034989180646,5.72147455724158,2.4849066497880004,2.577763362293062,6.059123195581797,7.144009462542746,3.828641396489095,3.343510045518739
5.572154032177765,6.220397738894177,5.170483995038151,5.919910115736455,5.176149732573829,5.505105143602227,5.953243334287785,5.934193434320289,2.3978952727983707,3.953135706790767,6.0844994130751715,6.424932352296669,3.828641396489095,3.2829198873648604
5.796057750765372,5.857883961105086,5.768320995793772,5.468013402133743,5.817111159963204,5.4008212598046015,6.313548046277095,6.211098033407288,2.70805020110221,4.05703292340221,6.293419278846481,6.005001942624774,4.1588830833596715,3.8071447574362445
5.796057750765372,6.248283848511346,5.720311776607412,5.484876541059185,5.814130531825066,6.289418511717845,6.274762021241939,6.6614461271918675,2.70805020110221,3.4900779658059298,5.700443573390687,5.558672957786418,4.1588830833596715,3.557564126681564
5.84354441703136,5.941611997486375,5.726847747587197,5.237977010264558,5.814130531825066,5.398856082250095,6.272877006546167,7.190120546261429,2.8903717578961645,3.6325723224748807,5.707110264748875,6.113393892846052,4.1588830833596715,3.7652272041524055
5.8377304471659395,6.319737618490531,5.726847747587197,5.096598120452993,5.814130531825066,5.809334039622535,6.269096283706261,6.392991891281054,2.5649493574615367,3.1986011166344537,5.697093486505405,5.693996750756354,4.174387269895637,3.6430910414697886
5.834810737062605,5.40637896285867,5.739792912179234,6.018020665024694,5.817111159963204,6.24617291682416,6.285998094508865,5.94946202749811,2.302585092994046,3.9819816704347684,5.697093486505405,5.703017639992249,4.189654742026425,3.3787430204242686
5.834810737062605,6.5150473936676,5.7430031878094825,5.9083476737008205,5.817111159963204,5.94303730744901,6.306275286948016,6.416148096733137,2.6390573296152584,2.9596402599221703,5.723585101952381,6.273114384956572,4.189654742026425,3.3872795097884345
5.8377304471659395,5.855831666032713,5.723585101952381,5.165529396403953,5.820082930352362,5.737301463210414,6.333279628139691,6.799079074779294,2.0794415416798357,3.872831079697094,5.703782474656201,5.729617868652236,4.248495242049359,3.784940087007977
5.8377304471659395,6.610466917408696,5.723585101952381,4.722586270579056,5.820082930352362,5.947798294222115,6.335054251498059,6.226156224207079,2.0794415416798357,3.407725438514137,5.713732805509369,4.901796224359723,4.248495242049359,3.9673821336989175
5.840641657373398,5.612218616282596,5.726847747587197,4.7890553285149915,5.820082930352362,6.134738032443581,6.327936783729195,7.156721786179525,2.833213344056216,3.885455742682408,5.703782474656201,5.713331620200871,4.248495242049359,4.485921514760012
5.840641657373398,7.174858086294986,5.726847747587197,5.978052594249779,5.823045895483019,6.109083058654152,6.327936783729195,5.854503225051612,2.772588722239781,3.8223454991286516,5.717027701406222,4.979996845694872,4.248495242049359,3.4440493798337593
5.786897381366708,5.831311339704373,5.717027701406222,5.585817714257017,5.814130531825066,4.617542018107433,6.311734809152915,6.666670496682488,2.833213344056216,4.587723416342483,5.700443573390687,6.037733134012783,4.248495242049359,4.136763998105385
