S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.572270938245504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0,0.0,0.0,0.09785579000375867,0.33569482713364235,0.0,0.0
0.17135825199668528,0.5913585978241327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.6025015242130143,0.0,0.0
0.15548490284039515,0.6464309726229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076135664445859,0.593295607379571,0.0,0.0,0.0,0.0,0.08076135664445859,0.2651292909685816,0.0,0.0
0.13935552091051145,0.3021404759840385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,0.44384802514824057,0.0,0.0,0.0,0.0,0.07210329390134397,0.30756845715977155,0.0,0.0
0.1229617111348351,0.9035939359105687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336961393258933,0.4331749412244018,0.0,2.7641893851774886e-06,0.0,0.0,0.06336961393258933,0.2759420030121851,0.0,1.120375324452309e-06
0.10629465864962341,0.08062549936390506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545589842504345,0.4926463169867773,0.0,0.0,0.0,0.0,0.0545589842504345,0.15566901168621303,0.0,0.0
0.08934510033585008,0.5492340831420731,0.0,3.326046250639474e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.04567003683318844,0.03135025826498916,0.0,0.0,0.0,0.0,0.04567003683318844,0.42877595585440853,0.0,0.0
0.07210329390134407,0.5062158584995751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036701366850428,0.14800829853558436,0.0,3.249555796410542e-07,0.0,0.0,0.036701366850428,0.4118700622463145,0.0,0.0
0.0545589842504346,0.43679106749764324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5636010961188179e-06,0.027651531330510157,0.3211908877560455,0.0,0.0,0.0,0.0,0.027651531330510157,0.4328870166294541,0.0,0.0
0.0367013668504281,0.841907094340892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741211029255556e-06,0.018519047767237597,0.7408128240601459,0.0,0.0,0.0,0.0,0.018519047767237597,0.06468012709331317,0.0,0.0
0.018519047767237697,0.6275101891327646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302392662313554,0.29004304126762925,0.0,0.0,0.0,0.0,0.009302392662313554,0.49723642713645977,0.0,0.0
0.0,0.4252161597836722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39395839334413857,0.0,0.0,0.0,0.0,0.0,0.402585611148682,0.0,0.0
