,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
279,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,77148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,77176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,78669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,81155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938,79757.21195372938
285,,90969.49110881609,81724.78211270655,63543.66064800914,102112.16142614101,83343.2904852852,72166.48326088308,76486.26716645688,88733.02641042793,87233.67776220439,76555.59695670714,70575.82537218543,57790.58794566556,88094.42640511614,85948.54763834181,80199.8119729661,56119.05404773888,32178.63777975717,69659.70797647738,56491.18745638079,69266.58483849288,80403.0671866237,64770.39241222713,58729.14165609266,58160.714172612694,93641.01638017925,108900.835061738,88354.41994405356,87856.465841827,89348.94415205641,96851.02679263333
286,,63658.83424876243,66273.07412958753,79192.04192920403,80053.99028301044,72288.72561416951,94362.600347131,59480.822209033264,71987.68129701864,64051.732291981905,73592.88470240179,67857.70540681249,99452.77838974369,93593.35277551737,72695.53817974207,87702.67543580422,56181.15227684229,89197.65826710634,64007.22750765188,78616.36457321978,92816.4306364499,107775.15005284554,78302.00938399075,70191.79666831368,72404.97863756429,64396.632289125395,75546.8049795583,70182.24775719414,62901.7784297815,58852.144869786636,66433.19376135405
287,,96703.36960319309,71775.54955633578,74512.2171425488,82656.20440456543,90189.36750656675,66609.38386831681,87684.31186171467,72364.57260236939,95509.34231477093,77716.24567983285,91094.54231734583,88323.3049080101,83017.79948575998,62320.064735601736,39140.9775363474,72259.14840842197,72289.49526335332,73338.69967403388,77292.61412821231,77879.18279575261,86649.43249396411,100397.72426980892,86691.14077997208,93028.83453520622,83177.33245195661,100931.4408157897,91296.50475237738,84995.07202744119,88339.30579479407,107550.73323430144
288,,98653.86383993141,84799.53020333627,91990.01705451496,60725.33202305521,80503.61955948523,102484.15502111868,90562.08630951484,60019.81654218575,91528.87056653014,105296.09518790484,71139.96953474777,70589.08605327534,89937.07076168044,110663.51025912102,40962.07192198455,111978.55080280067,73386.38008883047,101402.42109105623,88660.83399351167,108898.80137200683,110149.08586317525,88790.36726555291,90344.4754787402,73803.55757443127,93807.5933532197,92012.38537382107,96122.68300837067,66919.9494205008,70134.80087370684,82314.46129222076
289,,105058.74261194114,90938.2352923949,80551.45067167524,68876.64028539807,91763.72947752396,93895.81208623058,68204.14550862093,81796.56525657655,57935.34130768433,107315.72150585134,77276.8450143286,84660.38807169866,91398.32362882784,70212.11132407798,82953.16547743038,77455.50372663567,71319.63723142086,91642.38889379075,73657.0542679543,82317.49636379586,61260.15410625486,102882.44694673072,82313.77831787936,84046.0670962298,86874.56748058154,77204.51860443433,48246.46609298252,64770.750663378945,76519.10161020035,100503.75261516719
