,Actual_last_5_vals,Mean_Simulation,Simulated_11,Simulated_24,Simulated_9,Simulated_8,Simulated_22,Simulated_23,Simulated_20,Simulated_3,Simulated_1,Simulated_26,Simulated_5,Simulated_19,Simulated_12,Simulated_18,Simulated_28,Simulated_17,Simulated_0,Simulated_7,Simulated_13,Simulated_25,Simulated_2,Simulated_29,Simulated_21,Simulated_15,Simulated_4,Simulated_16,Simulated_10,Simulated_6,Simulated_27,Simulated_14
0,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36,254622.36
6,,261860.62,298931.31,279936.34,221946.52,205617.88,267191.62,227988.94,263159.29,239835.83,304732.41,174115.9,245752.57,260454.69,301888.7,284054.87,251967.14,300669.62,261704.88,239055.65,262033.15,240272.32,267762.74,274202.15,275028.7,278705.6,214346.94,277978.04,305389.29,258069.65,318047.14,254978.67
7,,251923.36,275868.46,234360.03,242680.91,287320.9,233345.55,267493.89,167000.06,324810.23,234015.42,275573.04,203332.91,312693.66,243881.32,261556.25,287871.79,293767.34,224664.5,233753.69,242232.49,300854.54,245526.53,235423.58,233816.9,271803.79,340058.67,196963.32,214579.31,290581.61,201228.45,180641.79
8,,251273.42,245592.44,265539.95,219698.5,268342.87,284750.14,244413.54,247930.99,220676.63,288921.23,240428.68,151068.2,285681.84,331983.14,285156.56,279531.09,221907.57,257470.95,183272.64,158641.99,266314.41,289771.66,258262.36,283074.42,222001.35,210542.78,268523.33,274557.58,267085.16,330200.45,186860.24
9,,248519.85,243092.39,250060.92,199207.97,236740.45,281327.94,257727.41,244057.11,220547.55,257177.7,245430.97,231379.98,203021.42,277045.63,287065.4,239294.19,337111.65,248303.91,151434.77,264847.35,269701.0,328730.67,194166.69,187941.96,238032.6,236785.7,286518.69,289831.86,271401.16,299364.43,178246.12
10,,255119.92,272575.01,290365.77,233549.34,262655.98,246729.67,270661.25,235178.66,226944.18,232473.89,193801.63,331247.08,272356.59,348617.08,279353.63,199827.09,302258.86,200397.33,192867.76,232201.84,260089.73,285876.43,257208.04,272419.58,295785.32,270281.45,318084.31,321551.38,204722.52,196727.12,146789.02
11,,260746.69,312049.29,268192.35,263431.34,236225.38,280876.91,246247.43,217947.49,291807.5,263741.47,238891.01,215910.11,190291.25,302077.71,267079.68,229791.38,266984.67,257301.73,235615.88,326340.73,238787.3,260309.89,212793.94,347668.83,295380.95,188138.12,310342.25,284600.37,265630.3,236834.81,271110.62
12,,255740.38,280031.99,304947.26,206826.24,187745.19,232031.89,259349.99,328311.71,243398.76,247320.02,260710.17,250592.66,269300.63,187782.14,229961.39,221352.41,235570.17,302264.7,211406.59,248039.31,351816.1,233734.27,286918.99,332431.83,298766.19,238722.99,181933.49,255109.33,278962.49,285059.72,221812.74
13,,270530.57,265816.92,275124.68,260530.89,241483.06,239350.6,283598.44,294137.29,231969.55,353274.38,313319.47,261130.18,307225.05,326140.25,290230.86,281243.65,336640.77,336036.39,261697.98,276425.15,289312.72,175909.61,203967.96,244943.31,256714.4,213091.19,230166.42,302985.07,204815.93,291078.57,267556.4
14,,268512.6,293606.9,287293.67,282825.49,273004.39,307055.54,231148.26,235861.41,272606.68,219658.14,207194.67,258949.33,283068.16,229535.42,332077.36,194616.03,267618.48,273909.67,298281.55,309287.3,246150.39,228766.82,339331.63,270369.33,261256.25,272237.36,346967.34,337681.49,223962.89,252332.4,218723.59
15,,259628.33,248877.08,270515.3,240205.02,315111.89,174529.65,322491.56,292537.26,308945.55,233780.63,192523.89,234839.76,250953.38,220834.2,330403.5,286400.59,286729.25,249140.05,276893.56,275370.42,229634.78,209648.25,267610.48,307986.44,235418.8,187247.2,317032.61,287309.33,324410.51,203551.03,207917.97
