,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
159,17351.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,17355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,17358.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,17361.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757,14431.976389678757
165,,12499.862848119854,13714.6768326047,13130.839612566542,13103.493387080602,17795.746214804327,17567.032475894954,15142.3578914945,15110.230044781623,17280.330567686327,16625.522524264845,15003.326488700808,13478.71646324902,13638.71044741372,11077.183455855251,15754.705990753006,16544.43425414691,13779.021508791258,14794.335846718146,18141.250448089144,14784.949699662724,17180.79016018615,12051.59747959397,14714.055864061284,12844.34460920218,13278.281745189175,14129.307652057085,12907.921859097423,13573.156350701138,14498.722654716652,14936.637308092893,14786.829447631946,13512.645132525236,14013.360534283067,16343.174534470018,16919.101481876016,17899.421944115507,12296.691530807799,18587.206767760406,14549.342692982455,14503.212622921566,17760.202204273715,14729.955036826814,14037.224158815941,15065.105271460507,17655.866759004224,13255.408889273494,14449.018873508947,14220.888754450301,15511.620664021159,14311.318034245252
166,,14345.879363632293,12801.455130404125,11682.536375388341,11255.083879584345,13889.475166672448,15046.224511343054,12034.370902074092,13557.496515761135,17669.20133237882,14135.6876196687,12394.583864690036,12305.78568957009,12969.791620107822,12509.084219672786,13749.967579218363,16041.513375630944,13213.628554956136,14181.109654350399,15823.618081806484,16560.968906474245,14461.46571744547,12836.789263665061,14370.377462764369,16584.691385989736,13582.680648057503,13972.153350381972,13479.323871278026,14768.275146800188,15758.969636944894,18533.751792600815,14499.627001624738,14850.151593961786,18844.40639480383,14581.886008477108,12941.448543293987,15307.362800449984,14716.142613594133,14580.876752523913,14983.627841460717,16243.294804021378,16997.65503251351,14888.27135846853,15770.82252185146,14422.058235756904,16359.892747494443,14174.992537659255,12847.92505636792,11711.73527148428,12828.222805440866,15095.862012715104
167,,15104.892176098283,14088.64760580085,16290.619760241974,14670.300042744886,13987.686218325913,15844.622437134742,13324.41242540667,12546.505419867572,14383.962976240378,14591.059352916214,13352.453310300369,14149.995568073744,13347.568788821794,17351.167637560968,16347.001398298722,17995.34459899092,13265.496422418151,12494.441398080691,17186.963201927105,15894.856414451879,14173.758833361311,10443.910333289019,13906.285904808206,15780.18148207005,16776.057012207602,16829.58730255386,14630.196154719408,16896.573472116583,16581.608824523835,16815.92784630606,16946.212192129904,15886.393327127804,12926.885699283994,12053.395943640815,10847.393552450112,12617.079025641782,15586.991753855375,12575.033581179587,13216.737535589695,15282.407055459436,20241.307527777826,12778.314030921896,14181.44815334251,11606.5650548599,14913.161794827756,13098.983674341764,13712.091283870577,16909.0441935499,16886.468467049053,16268.025156180776
168,,16025.282464900352,15273.597195023645,13199.599506091246,13491.203899708755,15295.366363008614,13131.505723451464,14018.305902939304,15987.240412141768,14398.833572601252,12636.214396091627,17226.669157821485,10135.025180952602,15153.032121233628,16497.387385471422,15333.21633646373,12798.105549063483,13835.207185755764,12685.880846447206,15230.469620875556,14457.960344278486,15898.008608054188,14305.467043486195,14724.586984108231,14016.483683254162,15674.31389660696,11472.927644501902,15693.681995927076,16126.647343912173,13734.886830848978,14748.71451648843,16113.776789385372,14827.01277149987,12794.25856495375,15371.722905177918,14565.998959334725,16890.70165053617,15142.257735483712,16153.906522790294,15543.717743166373,12472.111200880132,15044.158740176801,20203.26986253154,19127.23132716505,15411.31098667561,15055.414334342127,13164.146525251836,16314.767089707324,13750.865122639174,16857.855615433324,15066.552672196709
