RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,2.873897705351758,3.550574782736756,4.337769931907696,2.4849066497880004,3.4417308803215043,2.3978952727983707,3.120270229163355,0.6931471805599453,0.0,0.0,0.24949804444497758,3.7376696182833684,3.6640562159691714,3.091042453358316,2.033811060722493,3.5553480614894135,3.7036620024567206,5.823045895483019,5.184924125025695,3.258096538021482,3.580840464443644
3.1354942159291497,3.992780455104462,3.5553480614894135,3.0064244103447257,2.4849066497880004,3.243480970283014,2.3978952727983707,3.0282953396824626,0.6931471805599453,4.807580837149755,0.0,0.9759121793170457,3.7376696182833684,3.0944636786994035,3.091042453358316,2.332621878033752,3.5553480614894135,3.604042703655239,5.823045895483019,7.233256358906603,3.258096538021482,4.591474868586218
3.1354942159291497,3.723934021595832,3.5553480614894135,3.8117448754087433,2.4849066497880004,4.172511370086747,2.3978952727983707,1.3026335033294991,0.6931471805599453,0.0,0.0,1.0979314787450998,3.7376696182833684,4.609524844620539,3.091042453358316,3.388482215823357,3.5553480614894135,3.3311897929598513,5.823045895483019,6.057156023899212,3.258096538021482,4.086491418779638
3.1354942159291497,3.473980848926957,3.5553480614894135,3.109500204803124,2.4849066497880004,3.0863154451086956,2.3978952727983707,2.3617017279776347,0.6931471805599453,4.753274782527783,0.0,1.9241161691677546,3.7376696182833684,3.2137643338646615,3.091042453358316,3.000020885577967,3.5553480614894135,3.1160278866671898,5.823045895483019,5.4129695576378465,3.258096538021482,1.6119762491237872
3.1354942159291497,3.6394534906078704,3.5553480614894135,3.4632841298967194,2.4849066497880004,4.979926054634432,2.3978952727983707,1.6932256103697858,0.6931471805599453,0.774595534276995,0.0,2.4166559805658774,3.7376696182833684,4.215141682055445,3.091042453358316,2.092051580339339,3.5553480614894135,4.261230505872821,5.823045895483019,3.087212803180979,3.258096538021482,0.49725040196709935
3.1354942159291497,3.7697891889823416,3.5553480614894135,3.979090506721962,2.4849066497880004,3.4383863482098422,2.3749057545736716,2.5464329084879864,0.6931471805599453,2.0290773854473088,0.0,3.0983920427248575,3.7346889901452305,3.8955254964733417,3.091042453358316,2.9617274419570085,3.5553480614894135,3.8990739016218647,5.823415649600746,6.694348163023548,3.258096538021482,2.3765592397946724
3.1354942159291497,3.179108109839578,3.5553480614894135,2.774387758238301,2.4849066497880004,3.2416924084770677,2.3513752571634776,2.1486804822781234,0.6931471805599453,1.497002313353893,0.0,1.6981837481408082,3.7316994512968646,4.016568429243852,3.091042453358316,2.0810689448990076,3.5553480614894135,2.475236887822705,5.823785267050898,4.240589901495493,3.258096538021482,3.9835923915168454
3.1354942159291497,3.3741282173077374,3.5553480614894135,3.949712309189152,2.4849066497880004,4.553327765415202,2.327277705584417,1.4090473051959906,0.6931471805599453,0.6502529741345859,0.0,1.9945983617293095,3.7287009483006077,5.01700438858602,3.091042453358316,2.698341499391504,3.5553480614894135,3.414981559602272,5.8241547479344655,5.079295753739855,3.258096538021482,0.0
3.1354942159291497,3.9267645124917143,3.5553480614894135,3.8090492352083287,2.4849066497880004,4.791153392582812,2.302585092994046,2.0450723567379967,0.6931471805599453,2.52198730805505,0.0,1.1568518845382112,3.7256934272366524,3.2162629738758843,3.091042453358316,3.0810129848040724,3.5553480614894135,2.8600798736261464,5.82452409235233,5.430947311091633,3.258096538021482,5.2120020277984
3.1354942159291497,3.3281269748916023,3.5553480614894135,3.52457369668861,2.4849066497880004,4.940367607917588,2.277267285009756,2.8872066003424424,0.6931471805599453,2.6209782773771546,0.0,1.874235276377863,3.722676833697227,3.6057733122949798,3.091042453358316,2.5004160907507176,3.5553480614894135,3.575186915838913,5.824893300405259,6.507211899041932,3.258096538021482,2.4930815519940164
3.1354942159291497,4.014151282910566,3.5553480614894135,2.7171579071506726,2.4849066497880004,4.146629917518943,2.2512917986064953,1.8112669527010112,0.6931471805599453,3.0336513566275745,0.0,0.7421576267992058,3.71965111278069,2.5928288875757435,3.091042453358316,1.7400951346875617,3.5553480614894135,2.923311808362635,5.825262372193911,6.348526158154469,3.258096538021482,3.4397496709336766
