RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.5553480614894135,3.3241618483350153,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.2683541559865037,3.5553480614894135,3.5359944992422143,2.4849066497880004,4.163953508715559,2.1972245773362196,3.732712966352336,0.6931471805599453,2.1125488833448047,0.0,0.5332745562333508,3.713572066704308,2.829612132653458,3.091042453358316,1.8392429469524267,3.5553480614894135,2.4994306934506674,5.82600010738045,4.6875796869864805,3.258096538021482,2.6406840737003052
3.1354942159291497,3.0906381089989576,3.5553480614894135,3.3635166101598886,2.4849066497880004,5.691197203870752,2.1972245773362196,1.5017525829405773,0.6931471805599453,2.573683340581753,0.0,0.7241370850378376,3.713572066704308,2.942142235200002,3.091042453358316,1.3213100424909783,3.5553480614894135,3.4216362011468053,5.82600010738045,6.313959528528275,3.258096538021482,2.8541231537598826
3.1354942159291497,3.507054898451591,3.5553480614894135,2.826226678429692,2.4849066497880004,4.757873689580176,2.1972245773362196,2.686380982161205,0.6931471805599453,1.988782075581379,0.0,1.9276287137000865,3.713572066704308,2.9054476983922948,3.091042453358316,2.0827568816117052,3.5553480614894135,3.763645954214009,5.82600010738045,5.536478486425485,3.258096538021482,3.681377226647495
3.1354942159291497,3.6476434064667576,3.5553480614894135,3.227550755894943,2.4849066497880004,3.641684964684933,2.1972245773362196,1.4804915373861496,0.6931471805599453,2.030159098296163,0.0,0.46073375459162713,3.713572066704308,4.522416911101968,3.091042453358316,3.5608960219940187,3.5553480614894135,3.393589446491816,5.82600010738045,5.060627951592916,3.258096538021482,2.0386721656078883
3.1354942159291497,3.9486355091587804,3.5553480614894135,3.349472177680788,2.4849066497880004,4.231181835210171,2.1972245773362196,2.0424596185338704,0.6931471805599453,2.1164364275782876,0.0,1.2817906853624743,3.713572066704308,4.242495513578574,3.091042453358316,2.1196732666626303,3.5553480614894135,3.244998605364592,5.82600010738045,6.25719110578961,3.258096538021482,3.7627911016717497
3.1354942159291497,4.094778258942522,3.5553480614894135,2.48150533043752,2.4849066497880004,2.9194015201943637,2.1972245773362196,2.2092337489315512,0.6931471805599453,0.7185748574084001,0.0,1.7645158541289805,3.713572066704308,2.6291889541004725,3.091042453358316,2.757651843263069,3.5553480614894135,2.538266311058628,5.82600010738045,5.950386290862157,3.258096538021482,3.3958829880104684
3.1354942159291497,2.8463486511378027,3.5553480614894135,3.7949013712709077,2.4849066497880004,3.8914586418943764,2.1972245773362196,2.8628100361551203,0.6931471805599453,2.266726281463739,0.0,1.9267784247109963,3.713572066704308,4.281944239873593,3.091042453358316,2.595074241982329,3.5553480614894135,3.779759590814243,5.82600010738045,5.362786514673331,3.258096538021482,4.143123824132871
3.1354942159291497,3.587856550602678,3.5553480614894135,3.0369554825716216,2.4849066497880004,4.289397096666294,2.1972245773362196,1.099748548332249,0.6931471805599453,0.0,0.0,1.5238767586101087,3.713572066704308,5.30910971799287,3.091042453358316,2.9874543474047743,3.5553480614894135,3.874484266771915,5.82600010738045,5.336920802049036,3.258096538021482,5.002624913348344
3.1354942159291497,3.8435282606471506,3.5553480614894135,3.676750827439528,2.4849066497880004,2.3819609931662704,2.1972245773362196,1.6352176455892975,0.6931471805599453,2.1493976454674186,0.0,1.535715831737686,3.713572066704308,2.454870131068305,3.091042453358316,1.4399984979360776,3.5553480614894135,3.519403989324717,5.82600010738045,4.713114025285043,3.258096538021482,1.4680839152103895
3.1354942159291497,2.904456872960761,3.5553480614894135,3.7264283547489314,2.4849066497880004,3.3760599468318886,2.1972245773362196,2.9196121996967292,0.6931471805599453,2.821091234990154,0.0,0.3746355176009257,3.713572066704308,4.424694258552908,3.091042453358316,3.1621612495608704,3.5553480614894135,2.7710840800886927,5.82600010738045,6.080520942861381,3.258096538021482,1.6816787700182327
3.1354942159291497,3.195822320289291,3.5553480614894135,3.329596786820097,2.4849066497880004,5.357213194999003,2.1972245773362196,2.101383846675794,0.6931471805599453,1.1832895916853425,0.0,3.7377067478823456,3.713572066704308,3.6062950781938405,3.091042453358316,2.5021169250146156,3.5553480614894135,3.043631850854391,5.82600010738045,4.352022576178295,3.258096538021482,1.9959176077239213
