S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,4.816250061631729,2.772588722239781,3.2409823440732692,2.0794415416798357,2.2050724465775615,2.3978952727983707,2.6497495785089575,2.1972245773362196,1.9627367110662401,1.1451323043030026,0.0,3.784189633918261,3.8987573865510585,4.248495242049359,3.756565665326332,4.1588830833596715,1.7946293662275994,0.6931471805599453,0.23992342211692969,1.3862943611198906,1.3790156420986572,0.0,0.0,3.4339872044851463,3.5789892181453826,2.4849066497880004,3.068301837456763
5.043425116919247,4.591565410194559,2.772588722239781,2.368261405064335,2.0794415416798357,2.3564641195464886,2.3978952727983707,1.4027223503251576,2.1972245773362196,2.647922636531229,1.2729656758128873,0.0,3.784189633918261,2.9944939315269106,4.248495242049359,4.511717399776914,4.1588830833596715,3.2614469819882492,0.6931471805599453,0.0,1.3862943611198906,1.1542813131479355,0.0,0.0,3.4339872044851463,2.9607885369030225,2.4849066497880004,3.086220238579521
5.043425116919247,4.767025915373759,2.772588722239781,1.9548854549317565,2.0794415416798357,2.302044273873997,2.3978952727983707,2.654130563920737,2.1972245773362196,0.6495855433432074,1.3862943611198906,2.1668519726417985,3.784189633918261,3.8979158410211214,4.248495242049359,4.640651462932673,4.1588830833596715,0.5467956621328218,0.6931471805599453,0.5178727005435542,1.3862943611198906,1.688860616607318,0.0,0.0,3.4339872044851463,3.5293945166984826,2.4849066497880004,3.7310337901281616
5.043425116919247,4.4891836997891,2.772588722239781,1.7753476085962445,2.0794415416798357,2.66777868189505,2.3978952727983707,2.9039248559383855,2.1972245773362196,2.0308566088063316,1.3470736479666094,0.0,3.7876800388580296,3.27123213421641,4.248495242049359,3.840501340339509,4.1588830833596715,3.5917094284947684,0.6931471805599453,0.7845651412422489,1.3862943611198906,1.46472163585798,0.0,2.0086308756617208e-06,3.4339872044851463,3.4953458436641567,2.4912964478867714,2.4423555917931683
5.043425116919247,5.6013414230448895,2.772588722239781,3.179655159419536,2.0794415416798357,2.44483956040444,2.3978952727983707,1.972897609929523,2.1972245773362196,1.5297689021888736,1.3062516534463542,0.0,3.7911583032343543,4.882954757508022,4.248495242049359,4.294992303398741,4.1588830833596715,3.8263262521447245,0.6931471805599453,0.5806429509779483,1.3862943611198906,1.0813747845382813,0.0,0.0,3.4339872044851463,3.7309912712587936,2.4976456755654297,3.273888829814644
5.043425116919247,4.541235957663111,2.772588722239781,1.751461737051266,2.0794415416798357,2.732730222717392,2.3978952727983707,1.9897774124323648,2.1972245773362196,1.4578006009458384,1.2636920390275583,3.2548241704217125,3.7946245112108405,3.4002689495449285,4.248495242049359,4.3950032766961735,4.1588830833596715,2.407089252278974,0.6931471805599453,0.38109504309137104,1.3862943611198906,1.9207355019334607,0.0,0.0,3.4339872044851463,3.234094056809061,2.503954844758695,2.9296164294647205
5.043425116919247,5.633939987682974,2.772588722239781,3.3578778696322646,2.0794415416798357,1.9173018482127677,2.3978952727983707,2.94165766444869,2.1972245773362196,1.5357486563019818,1.2192402764567245,3.303858389158825,3.7980787460789283,3.4632809659588704,4.248495242049359,3.9816020343772087,4.1588830833596715,3.2103373739570955,0.6931471805599453,0.709849008599726,1.3862943611198906,1.1025264070784337,0.0,0.0,3.4339872044851463,3.723009679667953,2.5102244577722903,3.1934099245022574
5.043425116919247,4.670756513938987,2.772588722239781,3.4801477589628607,2.0794415416798357,2.4892438722683385,2.3978952727983707,2.9487852660783287,2.1972245773362196,3.148269193553517,1.1727202608218317,4.938977899275898,3.801521090269901,4.202007233321019,4.248495242049359,4.193046015527784,4.1588830833596715,2.156705264986884,0.6931471805599453,0.3113220590905771,1.3862943611198906,2.2059459362410303,0.0,0.0,3.4339872044851463,3.5646436525275207,2.516455007522926,3.686854870790955
5.043425116919247,4.923865959179046,2.772588722239781,2.8675338212558366,2.0794415416798357,2.603963560294003,2.3978952727983707,2.886470875592691,2.1972245773362196,2.4218695619763637,1.1239300966523995,1.1611902971887091,3.8049516253666904,3.546989596352109,4.248495242049359,4.22056257503243,4.1588830833596715,1.4977353751081333,0.6931471805599453,0.48993473291710693,1.3862943611198906,2.164684992564635,0.0,0.0,3.4339872044851463,3.6317864051044,2.5226469777708473,4.066892337049861
