RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,0.0,1.0120744067826586,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,0.0,1.1044258036092558
3.367295829986474,4.398437588235602,0.0,0.19473935558874383,0.0,1.263901236468877,3.784189633918261,3.063746061030387,5.181783550292085,2.950635507320186,1.3862943611198906,1.2279676283658647,4.844187086458591,6.135340989460582,0.6931471805599453,0.549699959102523,0.0,3.3982459220297967
3.367295829986474,4.178551108982995,0.0,0.0,0.0,1.0635619713467968,3.784189633918261,2.4382936288124037,5.181783550292085,3.450010356649612,1.3862943611198906,2.371868986835227,4.844187086458591,6.07211149916304,0.6931471805599453,0.6333078125098455,0.0,0.0
3.367295829986474,3.249574940777958,0.0,0.12437968542296535,0.0,0.0,3.784189633918261,3.688684817616631,5.181783550292085,4.948674452469537,1.3862943611198906,2.5888734272865914,4.844187086458591,4.374089472167155,0.6931471805599453,0.0,0.0,0.40589868929416106
3.367295829986474,3.8039181337315022,0.0,0.8089888033811835,0.0,0.41094292630699003,3.784189633918261,3.738467069227283,5.181783550292085,4.635492060702012,1.3862943611198906,1.7212444842058363,4.844187086458591,4.526036123248665,0.6931471805599453,0.8143537590889894,0.0,0.0
3.367295829986474,3.1241053967740178,0.0,0.0,0.0,0.7171253074606734,3.784189633918261,2.2589488876363926,5.181783550292085,3.6998723049007007,1.3862943611198906,1.6826659523393388,4.844187086458591,4.120440774807624,0.6931471805599453,0.23282398431050105,0.0,3.85250602152876
3.367295829986474,2.8508705884202605,0.0,0.0,0.0,0.0,3.784189633918261,2.397151906570738,5.181783550292085,2.7715404358170876,1.3862943611198906,0.8446003026479887,4.844187086458591,4.982905866020057,0.6931471805599453,0.3692910554147374,0.0,0.9560802559543581
3.367295829986474,3.6400331605650558,0.0,0.0,0.0,1.3726230451042007,3.784189633918261,3.530454246901427,5.181783550292085,4.87955718609048,1.3862943611198906,1.1948366250457736,4.844187086458591,3.769619970937185,0.6931471805599453,0.16669178756928105,0.0,0.0
3.367295829986474,3.082884847869301,0.0,0.0,0.0,1.851757806574101,3.784189633918261,3.3912170420489254,5.181783550292085,1.7044040943159278,1.3862943611198906,1.3065646025638291,4.844187086458591,4.129652017482969,0.6931471805599453,0.7160569505287646,0.0,1.0638482952151023
3.367295829986474,3.320812777939066,0.0,0.0,0.0,1.932470082982951,3.784189633918261,3.1936869868773794,5.181783550292085,4.158747911109461,1.3862943611198906,1.6095949219865526,4.844187086458591,4.329056587642278,0.6931471805599453,0.36445883696360465,0.0,0.7215936044283442
3.367295829986474,2.799241327584787,0.0,0.6469641245333375,0.0,0.0,3.784189633918261,3.375896031107363,5.181783550292085,5.347167850727643,1.3862943611198906,0.853113300200293,4.844187086458591,4.326677198382822,0.6931471805599453,0.0,0.0,0.3733813814257979
3.367295829986474,3.7082844854099806,0.0,0.2269727498591062,0.0,1.3398320664520682,3.784189633918261,2.867618047799404,5.181783550292085,3.036831776973198,1.3862943611198906,1.550993211966103,4.844187086458591,4.040271093972749,0.6931471805599453,0.05981482804143301,0.0,1.6889652288870747
