S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,4.248495242049359,3.9342304055250064
5.786897381366708,5.7607435514690035,5.717027701406222,6.14132094274805,5.814130531825066,5.353670019073717,6.311734809152915,6.718785815077118,1.9459101490553132,2.1657242318361143,2.833213344056216,4.055054428249357,4.248495242049359,4.304643121102576
5.783825182329737,5.835474742522714,5.720311776607412,5.034099624661438,5.811140992976701,5.432399057116291,6.302618975744905,5.734951839025558,1.9459101490553132,1.104866574913739,2.9444389791664403,3.925353946117611,4.248495242049359,3.5394556595968196
5.7745515455444085,6.545868518699969,5.720311776607412,5.857566077581486,5.811140992976701,5.444445241899106,6.313548046277095,6.621559805641846,1.9459101490553132,2.2856768558593963,2.995732273553991,3.682770993845455,4.2626798770413155,4.024478071117313
5.755742213586912,5.509939703688808,5.720311776607412,4.798142520646195,5.811140992976701,5.538943129787325,6.3080984415095305,6.164679621245454,1.791759469228055,2.173418830255481,2.995732273553991,3.737523964380044,4.23410650459726,4.343547310979738
5.765191102784844,5.690106007798557,5.726847747587197,5.311523296508448,5.811140992976701,5.560968471576025,6.298949246855942,6.34704905772005,1.791759469228055,1.2771220870852273,3.091042453358316,3.2405462915950545,4.23410650459726,3.3950189270415616
5.765191102784844,6.311859344137343,5.733341276897746,5.310808323897075,5.811140992976701,5.918117705935875,6.298949246855942,6.248202254739116,1.791759469228055,2.6462380847898808,2.772588722239781,4.369855852334409,4.23410650459726,3.6422177852831785
5.75890177387728,6.398508721441064,5.703782474656201,5.914423575507842,5.808142489980444,7.180329141254699,6.278521424165844,5.833283676608551,1.791759469228055,2.112279198213714,2.302585092994046,2.9946781343182014,4.23410650459726,3.4388067713680064
5.7745515455444085,5.755183999392305,5.717027701406222,5.584606879395978,5.808142489980444,5.579187083629865,6.278521424165844,7.470788714328925,1.791759469228055,0.3386738077538105,2.4849066497880004,2.631731776833812,4.23410650459726,4.439274047520519
5.765191102784844,5.9185135075910384,5.71042701737487,6.12869762381476,5.808142489980444,5.900549967380639,6.2878585601617845,6.3504552236705125,1.791759469228055,0.6488637997636586,2.302585092994046,1.6336248323378624,4.23410650459726,4.256904987532364
5.777652323222656,6.049269314590993,5.707110264748875,5.232793134438418,5.755742213586912,5.7364036535623715,6.3080984415095305,5.3207264536756504,1.791759469228055,2.0893439440614414,2.3978952727983707,3.731013984695124,4.23410650459726,4.1905038016090215
5.777652323222656,5.658885815439763,5.707110264748875,5.53843034740843,5.755742213586912,5.417561606415155,6.3080984415095305,6.130797237394066,1.791759469228055,1.747665758673826,2.302585092994046,4.083622338236861,4.23410650459726,4.363454733123296
