S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.129703298579123,0.0,0.7211941879553978,1.9694406464655074,2.090338400901625,3.3262343431887,2.9319710611374408,0.0,0.0,0.0,0.24758131994006496,0.6061358035703155,1.7686047585086464
1.0986122886681098,1.1946973787932986,0.0,1.9366540230606077,1.9459101490553132,1.9217523515846477,3.332204510175204,1.0617799970267994,0.0,1.17058845916364e-06,0.0,0.5254376509424582,0.6931471805599453,0.7551938438384117
1.0986122886681098,1.2756861248188653,0.0,1.1453967299248353,1.9299098077088723,2.2645409110279617,3.332204510175204,1.2751104791086187,0.0,6.944543125837244e-07,0.0,0.24212379548702412,0.6359887667199967,1.71448725321927
1.0986122886681098,1.3935674079307991,0.0,1.576088290722827,1.9136492868370918,1.576959009391081,3.332204510175204,1.988781224127365,0.0,0.0,0.0,0.0,0.5753641449035619,1.4422146312757258
1.0986122886681098,1.4964238459947043,0.0,1.2842267695668972,1.8971199848858813,2.6063366400223473,3.332204510175204,2.240763517199113,0.0,0.0,0.0,0.0,0.5108256237659907,1.4440956460544134
1.0986122886681098,1.1890334975240988,0.0,0.05833921236097428,1.8803128665695001,3.549299998376889,3.332204510175204,2.113950002974848,0.0,6.28811923772411e-07,0.0,0.0563473799849403,0.44183275227903923,0.5201461556135947
1.0986122886681098,0.814857300346902,0.0,1.0589413816737763,1.8632184332102,3.07484496293486,3.332204510175204,0.15502950068623567,0.0,0.0,0.0,0.7454421410985329,0.36772478012531734,1.3816277134522619
1.0986122886681098,0.9613671983190788,0.0,2.1047436654426437,1.8458266904983307,2.839030606535942,3.332204510175204,1.5188967541327145,0.0,0.0,0.0,0.5553284434848617,0.2876820724517809,1.0287537562856583
1.0986122886681098,1.3091765724516486,0.0,3.044052192354725,1.8281271133989299,2.308018456494552,3.332204510175204,0.7753696765135022,0.0,0.0,0.0,0.08896208882021449,0.20067069546215122,0.7490195145107039
1.0986122886681098,1.0162596895564435,0.0,1.7000338735446177,1.8101086078962514,2.564669923035188,3.332204510175204,0.5586701777083016,0.0,0.0,0.0,0.24992144052149334,0.1053605156578263,0.42389089047916717
1.0986122886681098,0.8299548097037726,0.0,2.4406999061039794,1.791759469228055,3.263235356407524,3.332204510175204,1.740815162731932,0.0,1.1171514154963839e-06,0.0,0.35883353038855137,0.0,0.7932223627257824
