S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.4046369536748275,0.0,1.0769082515503792,1.9694406464655074,2.218766446080459,3.3262343431887,1.4555154532674766,0.0,0.0,0.0,0.5839118408896119,0.6061358035703155,1.1760063918499597
1.0986122886681098,1.0643474377058024,0.0,0.30065717428496197,1.9459101490553132,2.1501486761036954,3.332204510175204,1.2329028074112987,0.0,0.0,0.0,0.30603646004953855,0.6931471805599453,0.9841996860119833
1.0986122886681098,0.8040956681600472,0.0,2.917757791423346,1.9299098077088723,2.978704867951885,3.332204510175204,2.2478497571249605,0.0,0.0,0.0,0.29510132750078744,0.6359887667199967,1.1541385027186362
1.0986122886681098,1.0612084467221512,0.0,1.6651555255370438,1.9136492868370918,2.938232937173825,3.332204510175204,3.060963071185661,0.0,0.0,0.0,0.5557635573425248,0.5753641449035619,0.8178589576657782
1.0986122886681098,1.236236533230689,0.0,0.6992953326280644,1.8971199848858813,2.3887382709951503,3.332204510175204,3.0619234526161545,0.0,0.0,0.0,0.0,0.5108256237659907,0.8908963710442408
1.0986122886681098,0.9627378615733808,0.0,1.8726662875234636,1.8803128665695001,1.7696936695650711,3.332204510175204,1.5701637363588727,0.0,2.6939280871164625e-06,0.0,0.0,0.44183275227903923,1.196819461076025
1.0986122886681098,0.9642985001471456,0.0,1.7076136867390985,1.8632184332102,2.0951764965460735,3.332204510175204,1.7166490865841513,0.0,0.0,0.0,0.4817299135469538,0.36772478012531734,1.5980405885013806
1.0986122886681098,1.0066395270288533,0.0,0.48126527653003626,1.8458266904983307,2.4154242265536783,3.332204510175204,1.9561419275972898,0.0,0.0,0.0,0.6197388458322763,0.2876820724517809,1.4822619472700929
1.0986122886681098,0.8407893493746281,0.0,1.96682577278805,1.8281271133989299,2.835044952169152,3.332204510175204,1.1019377123982537,0.0,1.03843567223537e-07,0.0,0.13704871511535122,0.20067069546215122,1.3642244198248028
1.0986122886681098,1.154680881516429,0.0,1.6682128757577408,1.8101086078962514,3.029206240974003,3.332204510175204,2.0209761937688944,0.0,0.0,0.0,0.13779880915650097,0.1053605156578263,0.6599290562584341
1.0986122886681098,1.0418439405194728,0.0,2.2721868434343184,1.791759469228055,3.1646881738998576,3.332204510175204,2.6443158521460446,0.0,0.0,0.0,0.26320691021837955,0.0,1.2876397454558846
