S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.948759890378168,4.189295074572902,3.258096538021482,3.411590488688553,1.0986122886681098,0.08546578921313353,6.016157159698354,5.00170704510986,0.0,3.0021800730187986,7.00397413672268,6.007955147221165,3.5263605246161616,2.133853788746623
4.983606621708336,3.80641881086903,3.332204510175204,2.822560173255301,0.6931471805599453,0.03710251699717828,5.720311776607412,4.654166811344366,0.0,4.117922769889312,6.75110146893676,7.17256566049844,3.5553480614894135,2.74375222022743
4.969813299576001,4.090089401571929,3.332204510175204,3.9673712910850183,0.6931471805599453,0.22213275862071574,5.713732805509369,5.952748042451364,0.0,5.053967170441178,6.760414691083428,5.635281408647689,3.5553480614894135,2.957259387599942
4.976733742420574,4.231447064225933,3.332204510175204,3.5137097134464486,0.6931471805599453,0.26276800416415536,5.717027701406222,5.130564479275119,0.0,2.340472781272676,6.716594773520978,7.967490081953029,3.6375861597263857,1.3672011459434117
4.997212273764115,3.6902441298514983,3.332204510175204,3.4005600990945957,0.6931471805599453,0.1925003519115744,5.71042701737487,5.258735189005952,0.0,4.790935977769805,6.7357800142423265,6.157261625231507,3.6375861597263857,0.7711990362345145
5.003946305945459,4.304119517378477,3.332204510175204,3.1002721248415357,0.6931471805599453,0.32717312104766805,5.697093486505405,4.937624346260545,0.0,4.046109472392679,6.733401891837359,6.617363816812657,3.6375861597263857,2.386253064349044
5.003946305945459,4.0781088551907985,3.332204510175204,4.531566297333224,0.6931471805599453,0.21219101559684375,5.69035945432406,5.296108109774362,0.0,4.837962122147721,6.7339969528486705,6.912445022139881,3.6375861597263857,3.154860659242047
5.003946305945459,3.4589115273227344,3.332204510175204,3.3974600113166415,0.6931471805599453,0.14655377610814624,5.683579767338681,4.295264786357349,0.0,0.06365221394753773,6.734591659972948,6.08989069909134,3.6375861597263857,2.8518090502372804
5.0106352940962555,4.163546109645068,3.332204510175204,3.6941432592636194,0.6931471805599453,0.08555980219524596,5.700443573390687,5.34047072617868,0.0,5.3900831642004166,6.734591659972948,4.906214360071781,3.6375861597263857,2.3759472494391543
5.030437921392435,4.315512230405033,3.332204510175204,3.8559938479173566,0.6931471805599453,0.0,5.68697535633982,4.684410417341723,0.0,2.7491172471162413,6.739336627357174,5.529191094675087,3.6375861597263857,2.1849997824343173
5.030437921392435,4.259587981983032,3.332204510175204,2.892868176429012,0.6931471805599453,0.2946366254840162,5.697093486505405,4.9475920868677665,0.0,3.1487339088434227,6.75343791859778,6.877233675305106,3.6375861597263857,1.2209920368826181
5.087596335232384,4.2454729942192175,3.332204510175204,3.496144074564572,0.6931471805599453,0.0,5.6937321388027,4.472387743470358,0.0,3.1167807603289166,6.759255270663693,5.817943404895838,3.713572066704308,2.961675708063764
