S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.142634831508778,3.1354942159291497,3.944199634648428,0.0,0.2847378479317514,6.003887067106539,4.285887561214057,0.0,2.177045501493587,6.887552571664617,4.589956128666524,2.302585092994046,2.545620844530634
4.727387818712341,4.484185759855182,3.1354942159291497,4.656564887556685,0.0,0.33760370705788373,6.021023349349527,6.755538273454121,0.0,2.2067885115449744,6.893656354602635,6.257921459375326,2.302585092994046,2.502782126492755
4.727387818712341,4.062421639263321,3.1354942159291497,4.586345152034961,0.0,0.0,6.0330862217988015,4.948852690623395,0.0,1.6749091255550312,6.893656354602635,5.964012880015048,2.302585092994046,2.1674854422384855
4.74493212836325,5.0270158942949665,3.1354942159291497,3.180125329254727,0.0,0.0,6.025865973825314,5.343323244761092,0.0,2.960855988117202,6.904750769961838,7.407746397723363,2.4849066497880004,2.1254674425195312
4.74493212836325,4.091969701827638,3.1354942159291497,4.036859334853865,0.4054651081081644,0.3114734930905936,6.02707297457535,4.2203179631872825,0.0,1.9462298586292446,6.90625415285587,5.910344378884744,2.4849066497880004,2.6431953015789693
4.74493212836325,3.8633578029799303,3.1354942159291497,3.267227081199874,0.6931471805599453,0.23957263982252333,6.028278520230698,6.749690237298427,0.0,4.712603805363953,6.907755278982137,6.263918763989292,2.4849066497880004,3.7337434360371295
4.742029368705289,3.8413406258037592,3.1354942159291497,2.5454553055010805,0.6931471805599453,0.0643117146503319,6.025060496536498,4.64865178301803,0.0,4.835472372608916,6.914068641038729,5.802061231375712,2.4849066497880004,2.913796246324756
4.73911815849783,4.314408502643726,3.1354942159291497,3.3304769693480716,0.6931471805599453,0.005519739111212174,6.021832083724378,5.3612613260303945,0.0,0.5392787525146003,6.920342394487609,7.715854097470697,2.4849066497880004,2.220909423492726
4.736198448394496,4.084094661533423,3.1354942159291497,3.7530762659420613,0.6931471805599453,0.12112524909093172,6.018593214496234,3.6633070538946138,0.0,2.509680321095503,6.926577033222725,6.005531094230421,2.4849066497880004,2.9776846910212655
4.736198448394496,4.785399351124886,3.1354942159291497,3.176418629351341,0.6931471805599453,0.0,5.91350300563827,4.024506007846633,0.0,2.6946237509920787,6.892641641172089,5.74225511096208,2.4849066497880004,1.4211188969594244
4.762173934797756,4.204325989616308,3.258096538021482,4.124313030697385,0.6931471805599453,0.0451565139201199,5.918893854273146,4.572155779364512,0.0,3.3564798990117213,6.90875477931522,6.095786416664131,3.4657359027997265,0.6454167599226546
4.948759890378168,4.04086303959298,3.258096538021482,3.0592532350596247,1.0986122886681098,0.0,6.016157159698354,4.972949532490713,0.0,2.179729399053869,7.00397413672268,6.494724817409454,3.5263605246161616,1.7179013523253155
4.983606621708336,3.9244534101430446,3.332204510175204,2.785754429820677,0.6931471805599453,0.5653246918936886,5.720311776607412,6.0066025573095825,0.0,2.8279295391219463,6.75110146893676,5.910847919821429,3.5553480614894135,1.8282131883089052
4.969813299576001,4.265645768710013,3.332204510175204,3.571350070972334,0.6931471805599453,0.07849825711371904,5.713732805509369,3.5706022519343055,0.0,5.7695140686066,6.760414691083428,5.121092926357608,3.5553480614894135,2.0339791442332356
4.976733742420574,4.680030097646216,3.332204510175204,4.19454266088701,0.6931471805599453,0.0,5.717027701406222,5.3248460765568275,0.0,3.3155338739474622,6.716594773520978,6.546288533465617,3.6375861597263857,3.265787364882919
