RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.271713594220085,3.1354942159291497,2.026315743314556,3.784189633918261,2.3723139307440504,5.181783550292085,2.3041302836787985,3.044522437723423,1.992278096678017,0.0,0.0
3.367295829986474,3.3049099194380718,3.1354942159291497,1.7401694202403695,3.784189633918261,2.4888309220043907,5.181783550292085,3.9729983487390728,3.044522437723423,1.9747464868103335,0.0,1.4166987826361863
3.367295829986474,3.5709530183735363,3.1354942159291497,1.6912746561987624,3.784189633918261,1.7791567025549402,5.181783550292085,4.70309314006178,3.044522437723423,2.7712696057721735,0.0,1.029682580461675
3.367295829986474,2.9558604061642955,3.1354942159291497,3.2496598104260244,3.784189633918261,2.2025101766466983,5.181783550292085,2.7918113250929872,3.044522437723423,1.9884253221281758,0.0,2.5766105667280117
3.367295829986474,2.905611546829004,3.1354942159291497,2.2208787847686033,3.784189633918261,3.913542735762173,5.181783550292085,3.6709937512924564,3.044522437723423,2.92757009262917,0.0,1.6025582801824687
3.367295829986474,3.927046438855027,3.1354942159291497,2.586357594322255,3.784189633918261,4.763885716478139,5.181783550292085,4.787396247584647,3.044522437723423,2.4676329014602687,0.0,0.0
3.367295829986474,3.2333721896520573,3.1354942159291497,2.3423351983953755,3.784189633918261,3.096081662084951,5.181783550292085,2.726429212725249,3.044522437723423,2.2047861438490006,0.0,0.0
3.367295829986474,3.8839836575193747,3.1354942159291497,2.709031100121501,3.784189633918261,3.4488280804112788,5.181783550292085,3.2009470316775106,3.044522437723423,2.1750529814964614,0.0,1.9318164940328306
3.367295829986474,2.925713360077799,3.1354942159291497,2.858684405707889,3.784189633918261,3.17272016310368,5.181783550292085,1.773013068091826,3.044522437723423,2.1981355288266595,0.0,0.0
3.367295829986474,2.2139841651641046,3.1354942159291497,2.802999622827123,3.784189633918261,3.7127293721391617,5.181783550292085,2.974858498073101,3.044522437723423,2.0659502025760763,0.0,0.8181345743418316
3.367295829986474,3.5949213897245893,3.1354942159291497,2.956076962376149,3.784189633918261,3.8992031140182384,5.181783550292085,2.4303490544511877,3.044522437723423,2.9021495137563553,0.0,1.4003021433549172
