RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,2.401546378580413,3.1354942159291497,2.8139801411013936,3.784189633918261,3.0979190511905985,5.181783550292085,1.184811515187051,3.044522437723423,2.39656900665022,0.0,0.0997347717530015
3.367295829986474,3.049825330261374,3.1354942159291497,1.9361706100519591,3.784189633918261,4.0187714248252036,5.181783550292085,4.045544289673867,3.044522437723423,1.9049445685773703,0.0,0.0
3.367295829986474,3.2070137812971327,3.1354942159291497,2.95227053831697,3.784189633918261,3.537068225025739,5.181783550292085,1.6345899451936923,3.044522437723423,1.7057267470641964,0.0,2.3218224607641815
3.367295829986474,3.6043757990471965,3.1354942159291497,2.686003692395792,3.784189633918261,3.204527465891481,5.181783550292085,4.557725191601404,3.044522437723423,1.5141646023996034,0.0,1.4686526820549688
3.367295829986474,4.099793513135831,3.1354942159291497,2.3389784354051644,3.784189633918261,5.134876576335653,5.181783550292085,4.884486655811052,3.044522437723423,2.7169613333825264,0.0,1.1457360716317868
3.367295829986474,3.6358013598363192,3.1354942159291497,2.613706543833154,3.784189633918261,3.995680829966075,5.181783550292085,4.60387825211253,3.044522437723423,3.1067752607264216,0.0,0.9549142202558862
3.367295829986474,2.928679638683289,3.1354942159291497,3.4588087395130165,3.784189633918261,3.00238182245511,5.181783550292085,4.156907870695324,3.044522437723423,1.8416726835273223,0.0,2.819431224597758
3.367295829986474,2.876337503260248,3.1354942159291497,2.567240411845788,3.784189633918261,4.589795108447395,5.181783550292085,3.428238797335051,3.044522437723423,1.2468923589009984,0.0,1.9983354671779912
3.367295829986474,3.0319501004019456,3.1354942159291497,2.3261160667767857,3.784189633918261,2.506127273618902,5.181783550292085,3.602443720625654,3.044522437723423,3.867614957404996,0.0,1.4634191513540302
3.367295829986474,3.634945772481489,3.1354942159291497,1.8846063877216155,3.784189633918261,2.4649284563840252,5.181783550292085,1.775615826048722,3.044522437723423,2.289930487636036,0.0,1.2946454402234315
3.367295829986474,2.643719422499354,3.1354942159291497,2.4316129689177606,3.784189633918261,4.783689027547568,5.181783550292085,2.6475964917382613,3.044522437723423,3.2753431441862917,0.0,0.0
