S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,4.143134726391533,4.108846500182435,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.384327255841272,3.713572066704308,3.539369376113991,4.634728988229636,4.5553765339038295,2.5649493574615367,2.5603229229185027,4.143134726391533,4.097628653460498,3.912023005428146,4.05814124822477,1.791759469228055,3.2033325074238057
6.697034247666484,6.504672804776048,3.713572066704308,3.61344186368209,4.634728988229636,4.074861829234136,2.5649493574615367,2.7694379401678333,4.143134726391533,4.147931907376277,3.912023005428146,3.9321466857477465,1.791759469228055,2.6150240510624965
6.697034247666484,6.556249306134426,3.713572066704308,3.5874600893479967,4.634728988229636,4.31554539800004,2.5649493574615367,2.516150228625762,4.143134726391533,4.100759086326609,3.912023005428146,3.7899590480833663,1.791759469228055,3.5279636623758885
6.697034247666484,6.546423191757229,3.713572066704308,3.630319940379423,4.634728988229636,4.414304410561858,2.5649493574615367,2.637950603817067,4.143134726391533,4.1318813168602055,3.912023005428146,3.964130837812365,1.791759469228055,2.0613796299614733
6.697034247666484,6.510690473722356,3.713572066704308,3.5703930765759986,4.634728988229636,4.3600586983127325,2.5649493574615367,2.5745054267862946,4.143134726391533,4.022702375254468,3.912023005428146,4.089471541568597,1.791759469228055,2.876588822072722
6.695798917058491,6.591266303481237,3.713572066704308,3.6111141595463265,4.634728988229636,4.180926313404289,2.5649493574615367,2.5231588084654772,4.143134726391533,4.045852636262953,3.912023005428146,4.0837541967255175,1.791759469228055,2.1113299180287766
6.695798917058491,6.550050383213267,3.713572066704308,3.689543723214342,4.634728988229636,4.100414733827871,2.5649493574615367,2.624372989640235,4.143134726391533,4.08599771531546,3.912023005428146,4.222693322424659,1.9459101490553132,1.5926710782762818
6.69641677311769,6.404991750207538,3.713572066704308,3.6561565685910167,4.634728988229636,4.570230330439541,2.5649493574615367,2.6511655860143497,4.143134726391533,4.113973497215756,3.912023005428146,4.0400982850902345,1.9459101490553132,2.494255461499644
6.697034247666484,6.699736550939066,3.713572066704308,3.6051531664938494,4.634728988229636,4.257465259509926,2.5649493574615367,2.6581648377454985,4.143134726391533,4.021867080175731,3.912023005428146,4.162459433691114,1.9459101490553132,3.478616731777697
6.697651341175731,6.552220904302824,3.713572066704308,3.6205638888456515,4.634728988229636,4.529072051675923,2.5649493574615367,2.665425772201225,4.143134726391533,4.070791373781369,3.912023005428146,4.176836299496373,1.9459101490553132,2.085229176046003
6.698268054115413,6.5155593154106075,3.713572066704308,3.557030626140144,4.634728988229636,4.401327293050183,2.5649493574615367,2.5287613174074255,4.143134726391533,4.134140763089841,3.912023005428146,4.223131668750095,1.9459101490553132,2.7601469512575454
