,Actual_last_5_vals,Mean_Simulation,Simulated_5,Simulated_12,Simulated_2,Simulated_49,Simulated_44,Simulated_33,Simulated_47,Simulated_8,Simulated_42,Simulated_11,Simulated_23,Simulated_14,Simulated_4,Simulated_43,Simulated_48,Simulated_25,Simulated_36,Simulated_29,Simulated_34,Simulated_10,Simulated_45,Simulated_18,Simulated_32,Simulated_9,Simulated_31,Simulated_16,Simulated_0,Simulated_37,Simulated_24,Simulated_19,Simulated_3,Simulated_28,Simulated_38,Simulated_7,Simulated_30,Simulated_17,Simulated_26,Simulated_39,Simulated_35,Simulated_21,Simulated_46,Simulated_27,Simulated_40,Simulated_22,Simulated_41,Simulated_13,Simulated_20,Simulated_15,Simulated_6,Simulated_1
0,26053.066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26024.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25995.033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25966.016666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24,36580.24
6,,36006.88,38903.68,39147.57,32694.32,32714.0,37756.23,36840.3,36066.84,37379.53,35551.68,32116.69,33189.22,27020.06,40423.39,31073.34,29902.09,39457.8,31041.51,29738.64,39147.41,31300.86,35205.55,32782.5,34089.32,40106.63,32958.6,33927.11,32748.28,31671.51,42054.65,36872.76,29748.85,41388.91,47790.82,38093.79,26860.69,38156.91,28974.97,44718.56,46382.03,38762.95,30006.03,44572.59,37033.25,42528.87,41968.13,34962.45,34457.4,39221.15,32985.95,37847.73
7,,36602.54,35855.72,37699.57,36676.18,38715.75,40004.51,35370.66,37232.99,30305.0,34357.41,34101.13,33533.87,36680.02,40959.34,40595.06,32314.89,37719.68,39046.62,30580.07,39912.77,29658.42,33435.5,33647.6,39235.3,41320.58,30961.49,31639.96,39229.68,36774.65,30827.06,31669.61,41831.81,36960.07,38781.57,48440.74,36114.17,35523.77,36683.54,38906.59,48227.31,29972.94,32643.26,35632.41,43312.0,31547.11,25324.01,41148.64,36069.99,34014.15,49427.51,39504.36
8,,34941.23,32848.98,40286.22,27526.19,33640.03,36905.63,30474.29,34416.62,34146.99,29280.29,32004.76,32674.28,30595.6,40305.18,34080.94,30376.54,31977.12,42610.45,31441.82,41174.55,45009.25,39032.64,33464.31,35299.35,28417.78,33741.36,29803.23,50212.71,22312.17,33096.53,31815.39,50738.73,36864.21,40966.71,37319.11,23626.39,27975.82,26632.54,39141.57,44480.73,24932.49,32806.49,38158.0,34582.47,23560.19,35976.77,42116.96,32275.78,39999.4,41668.57,44267.16
9,,35720.11,37431.66,40158.73,29373.2,36637.46,33694.34,32718.02,29929.2,34547.95,33944.53,27640.56,35288.87,43945.89,35779.75,43586.31,33419.57,35731.92,37795.7,32282.36,36683.1,34336.6,39126.89,48148.96,32817.49,29561.44,33745.85,27098.87,34911.94,32650.93,38774.32,31390.25,43938.42,45444.14,46916.51,34588.4,22616.19,22291.53,31235.59,41477.15,38070.45,29622.77,28034.05,34118.36,46165.75,32816.69,33493.18,45474.32,37037.07,41958.59,35906.69,41646.76
