,Actual_last_5_vals,Mean_Simulation,Simulated_10,Simulated_25,Simulated_8,Simulated_0,Simulated_29,Simulated_14,Simulated_5,Simulated_17,Simulated_18,Simulated_12,Simulated_22,Simulated_9,Simulated_23,Simulated_15,Simulated_7,Simulated_1,Simulated_19,Simulated_2,Simulated_16,Simulated_24,Simulated_20,Simulated_13,Simulated_11,Simulated_26,Simulated_28,Simulated_3,Simulated_21,Simulated_27,Simulated_4,Simulated_6
0,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17,4589.17
6,,4678.44,4930.81,4314.63,5120.43,4477.58,4790.31,4626.33,3903.81,4507.01,4178.02,4581.01,4670.08,3730.37,4133.82,5385.85,4522.06,4860.26,4662.25,4032.74,5149.42,4516.18,4805.24,5016.27,5082.11,5052.37,4325.04,4811.12,5110.65,5363.88,4269.4,5424.17
7,,4574.0,4339.67,4859.57,4511.81,4004.99,5044.39,4878.63,4338.29,4738.65,3852.13,5198.73,4078.13,4526.8,5063.5,4724.17,4789.54,5572.31,4647.28,5028.6,4520.47,4335.0,4408.92,4626.07,4085.0,5517.49,5448.87,5118.56,3962.09,4936.48,3183.17,2880.8
8,,4534.55,4484.14,4680.03,5002.52,4336.6,4270.87,4432.64,4972.15,5516.36,4224.0,4376.74,4584.21,4557.61,4180.09,3745.56,4875.74,4372.31,5242.87,4988.15,5969.96,5139.13,3488.88,3516.15,4679.39,4267.33,4506.9,5424.89,3637.72,3202.27,4846.03,4515.16
9,,4700.82,4831.93,4553.28,4936.99,4635.61,4194.05,4347.64,4733.19,4603.61,4619.57,4060.57,5672.55,4868.33,4991.13,4448.0,3657.02,3733.43,6249.13,4905.39,5073.0,5312.01,3550.07,5395.09,4212.98,5531.36,4242.02,3823.1,3979.56,4218.7,5891.58,5753.73
10,,4603.52,4818.08,4475.38,4672.61,5017.4,4494.0,3901.9,4557.64,4893.2,4742.26,4851.43,4308.89,3834.68,4305.7,4405.1,4100.72,4493.52,4798.03,5406.25,4867.11,5690.64,4846.41,5314.86,3235.25,4101.39,3391.09,5186.26,5010.88,3509.15,5415.89,5459.84
11,MAE,,147.13,178.42,212.9,241.15,243.71,252.24,254.36,284.13,292.14,294.69,303.38,325.78,329.45,349.64,376.62,403.29,423.43,426.87,432.61,450.69,455.2,468.99,482.27,486.22,487.86,504.67,511.6,659.45,685.75,727.92
