S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,3.8066624897703196,4.348547832773054,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1647859739235145,5.601763729826194,5.634789603169249,6.258472020332413,3.784189633918261,4.525597701785572,4.454347296253507,5.473502240933154,5.857933154483459,5.423324132226243
5.817111159963204,5.382949794433485,5.8944028342648505,5.449253984909179,4.430816798843313,5.343249646032292,4.663439094112067,4.9160371607174564,6.284134161070802,5.231425764127507
5.814130531825066,5.501134308857391,5.921578419643816,5.214052265475585,4.430816798843313,4.713354618105957,4.663439094112067,4.719264641183244,6.289715570908998,6.300037367196654
5.817111159963204,5.716437797195022,5.963579343618446,6.250423803533535,4.442651256490317,5.326635430874157,4.663439094112067,4.054360074848314,6.295266001439646,5.175865799699918
5.820082930352362,5.678751180117111,5.968707559985366,5.820642429532241,4.418840607796598,4.959260074117971,4.663439094112067,5.4329674582184815,6.304448802421981,6.349406055337937
5.823045895483019,5.772025172313722,5.968707559985366,5.498054575002919,4.406719247264253,4.686935239347729,4.663439094112067,5.1906937183583555,6.315358001522335,6.81846523507431
5.811140992976701,5.899798849676737,5.983936280687191,5.675865202401277,4.382026634673881,3.9024754394931174,4.663439094112067,3.345568530323988,6.311734809152915,6.853279674893211
5.811140992976701,5.97992498295158,5.726847747587197,5.308069225302684,4.356708826689592,4.229171207149747,4.663439094112067,5.648773219194826,6.2878585601617845,6.606237228982748
5.811140992976701,5.108205052271001,5.739792912179234,6.031295320202817,4.356708826689592,4.216639311353773,4.663439094112067,4.336293932717207,6.289715570908998,5.813783545062773
5.808142489980444,5.862722309637106,5.726847747587197,5.567821420894551,4.356708826689592,4.092372334230755,4.663439094112067,4.010585118266179,6.289715570908998,6.220974637657134
5.755742213586912,6.042973176612512,5.755742213586912,5.530038652906457,4.343805421853684,3.350186277303055,4.672828834461906,5.450732176383455,6.293419278846481,5.914124184116838
