RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.6619585318568726,1.791759469228055,2.245027567455372,1.0986122886681098,1.6966205738580606,5.924255797414532,5.6825339219172015,6.863803391452954,6.661096925366259
3.1354942159291497,4.146871505256176,1.791759469228055,1.9255939342837718,1.0986122886681098,1.434821750877108,6.018593214496234,5.845694246891314,6.893656354602635,6.7501572623398935
3.1354942159291497,3.5075217140922437,1.791759469228055,2.1047747993098853,1.0986122886681098,2.1355518455744056,6.025865973825314,5.592867327813894,6.904750769961838,6.750054425244536
3.1354942159291497,3.9282374031594633,1.791759469228055,2.0043180353896926,1.0986122886681098,1.683812055646339,6.028278520230698,5.587388178261695,6.907755278982137,6.374435311857523
3.1354942159291497,2.9939844800190096,1.791759469228055,1.9906192089589392,1.0986122886681098,1.6005214522159275,6.018593214496234,6.138568442523172,6.926577033222725,6.676449410585461
3.258096538021482,3.5510678881743267,1.791759469228055,2.5226389054065828,1.0986122886681098,1.8045153108459173,5.937536205082426,5.843420060417619,6.903747257584598,6.76121873456561
3.258096538021482,3.076407731418575,2.772588722239781,2.011687795503616,1.3862943611198906,1.5387187929457078,6.016157159698354,5.477839970643739,7.00397413672268,6.769819374610982
3.332204510175204,3.228631549249662,2.6390573296152584,2.2486229117784,0.6931471805599453,0.4530972186709812,5.713732805509369,5.551867760546201,6.760414691083428,6.5528941028422585
3.332204510175204,3.8101687167472296,2.6390573296152584,2.060277556313285,0.6931471805599453,1.0781637524746859,5.71042701737487,5.440630717210214,6.7357800142423265,6.766929380000223
3.332204510175204,3.422166566342344,2.6390573296152584,2.3635217255288286,0.6931471805599453,1.4777945166063964,5.683579767338681,5.774616525330085,6.734591659972948,6.4052859759121175
3.332204510175204,3.3410111402825744,2.6390573296152584,2.3952981140713097,0.6931471805599453,0.6219220249790247,5.69035945432406,5.705395893745885,6.738152494595957,6.437774660523176
3.332204510175204,3.79086985224097,2.6390573296152584,2.7530988163326295,0.6931471805599453,1.448138809714735,5.697093486505405,5.759199813735759,6.7580945044277305,6.794337792509724
