S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.8811277775079969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934510033585,0.8547199672849195,0.0,0.0,0.08934510033585,0.7259140265472958,0.0,1.2545724938765788
0.15548490284039515,0.9163454301661487,0.0,0.0,0.0,0.3476142159154776,0.0,0.0,0.0,0.0,0.08076135664445859,0.443378749265391,0.0,0.0,0.08076135664445859,0.19078506745937102,0.0,0.0
0.13935552091051145,1.0527312531295157,0.0,0.511872747000976,0.0,0.022169357095394082,0.0,0.09804349632479203,0.0,0.16648944103817873,0.07210329390134397,0.46313794736277764,0.0,0.0,0.07210329390134397,1.2178591762261264,0.0,0.16234192489299154
0.1229617111348351,0.8755172108405161,0.0,0.0,0.0,0.0,0.0,0.009514498148273265,0.0,0.32498644873364746,0.06336961393258933,0.35345857908808065,0.0,0.0,0.06336961393258933,0.23504061169905388,0.0,1.1690618056682571
0.10629465864962341,1.4204218274886806,0.0,0.014405796683904015,0.0,0.0,0.0,1.3753754977976982,0.0,0.27748656204412747,0.0545589842504345,0.32442987342557794,0.0,0.029385025255874764,0.0545589842504345,0.0,0.0,0.7609511632581518
0.08934510033585008,0.20849310063468596,0.0,0.3529108876472745,0.0,0.464559954877534,0.0,0.0,0.0,0.0,0.04567003683318844,0.3478881794114975,0.0,0.0,0.04567003683318844,1.9921510556507398,0.0,0.6754500960818919
0.07210329390134407,0.8540433283510308,0.0,0.23583757607932399,0.0,0.0,0.0,0.0,0.0,0.6035537969188927,0.036701366850428,0.0,0.0,0.04371163571647794,0.036701366850428,0.45239572209449563,0.0,0.0
0.0545589842504346,1.083894595889362,0.0,0.0,0.0,5.888541397310737e-05,0.0,1.5215756550798845,0.0,0.1523430082643034,0.027651531330510157,0.6161414387648124,0.0,0.2563539348065716,0.027651531330510157,0.977155141823721,0.0,0.0
0.0367013668504281,0.4404027290843312,0.0,0.3631302493014465,0.0,0.04997491799566932,0.0,0.09118470581976512,0.0,0.3727665604669661,0.018519047767237597,0.055016213302698735,0.0,0.0,0.018519047767237597,0.672517034150619,0.0,1.138959748230396
0.018519047767237697,0.4543190836406398,0.0,0.33181206969932603,0.0,0.0981152193122883,0.0,0.06709753783735084,0.0,0.0,0.009302392662313554,0.0,0.0,0.049330891081404815,0.009302392662313554,0.33827971239283317,0.0,1.8254058140551543
0.0,0.7851455176715749,0.0,1.5732195403761302,0.0,0.22086629019420434,0.0,3.4993544205435825,0.0,0.0,0.0,0.2757327736400704,0.0,0.3598352533339869,0.0,1.0155189555376207,0.0,0.822650027182581
