RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.6760668911181544,3.550574782736756,2.6831397984521566,2.4849066497880004,5.729321375479445,2.3978952727983707,2.0125739223436008,0.6931471805599453,2.1016739415854024,0.0,0.6253759783653551,4.962844630259907,3.9563212307723576,3.7376696182833684,2.926668128751963,3.091042453358316,2.3342405867577614,3.5553480614894135,3.5074637573421867,5.823045895483019,4.665668280719302,3.258096538021482,2.7042900396307155
3.1354942159291497,3.401866202599005,3.5553480614894135,4.441569263906446,2.4849066497880004,5.777669248177951,2.3978952727983707,2.4124018576996913,0.6931471805599453,3.4661510029242875,0.0,2.1727603486014218,4.962844630259907,4.596444975677006,3.7376696182833684,3.5426968431069383,3.091042453358316,3.547876562863163,3.5553480614894135,4.06097582074797,5.823045895483019,3.8451041876312817,3.258096538021482,3.2921122724981813
3.1354942159291497,3.301429839616672,3.5553480614894135,3.24553618618905,2.4849066497880004,3.9330462407100613,2.3978952727983707,1.8879779041232867,0.6931471805599453,1.5301270000944038,0.0,0.8259416164464322,4.9605109069136875,3.771580025519585,3.7376696182833684,2.9120740516909818,3.091042453358316,0.5902754475578544,3.5553480614894135,3.8863283248236016,5.823045895483019,5.19157285826335,3.258096538021482,2.3850554103252706
3.1354942159291497,3.1464741548497597,3.5553480614894135,2.336778626812366,2.4849066497880004,4.516036462490484,2.3978952727983707,1.9142667921383745,0.6931471805599453,1.8570229513160044,0.0,1.04626811187779,4.958171724560515,3.9606776952699363,3.7376696182833684,2.862368568498379,3.091042453358316,1.790464709588753,3.5553480614894135,2.872455548438838,5.823045895483019,3.912479464665464,3.258096538021482,1.580870285855043
3.1354942159291497,3.726724325431579,3.5553480614894135,3.585839976880143,2.4849066497880004,3.9984645717526144,2.3978952727983707,2.2990150381849324,0.6931471805599453,2.5504457224548824,0.0,3.1693578064355954,4.955827057601261,4.78626996233081,3.7376696182833684,4.883598112132257,3.091042453358316,2.5096024645001482,3.5553480614894135,2.376442591859047,5.823045895483019,7.53442130436037,3.258096538021482,4.397885759859224
3.1354942159291497,3.0097793883634827,3.5553480614894135,3.755275755380402,2.4849066497880004,5.104399065510962,2.3749057545736716,1.7265739678165084,0.6931471805599453,5.317238005092527,0.0,2.285194703603003,4.9672057361689195,4.225512414644465,3.7346889901452305,3.726977627339908,3.091042453358316,3.2892152509657087,3.5553480614894135,4.073056884820704,5.823415649600746,6.569267606033675,3.258096538021482,4.554908415364301
3.1354942159291497,4.0987906306663096,3.5553480614894135,4.446057206487961,2.4849066497880004,4.390275857553622,2.3513752571634776,1.9797816505837804,0.6931471805599453,0.41014549702283265,0.0,2.2654598466815203,4.978456395732021,4.5741516653587695,3.7316994512968646,3.837865874061905,3.091042453358316,2.51904806707276,3.5553480614894135,3.2212851011446713,5.823785267050898,6.1234322079293655,3.258096538021482,3.031840267692055
3.1354942159291497,3.31505044649574,3.5553480614894135,3.297173496766983,2.4849066497880004,4.083389772645944,2.327277705584417,1.6519059177132847,0.6931471805599453,1.2130614233657016,0.0,0.0,4.989581884898423,4.435056771435408,3.7287009483006077,4.521840787568661,3.091042453358316,3.062575753671293,3.5553480614894135,3.2358397273254216,5.8241547479344655,5.615911897837888,3.258096538021482,3.4574435436780964
3.1354942159291497,3.467277174958455,3.5553480614894135,2.874205196078664,2.4849066497880004,3.6526715990490297,2.302585092994046,1.6478308394802994,0.6931471805599453,1.3871384019495179,0.0,1.6222388644517003,5.000584958242754,4.421058265186113,3.7256934272366524,3.523072767869702,3.091042453358316,1.687150401643236,3.5553480614894135,3.3825588102512167,5.82452409235233,5.534957351424037,3.258096538021482,2.49336483951543
3.1354942159291497,4.159738038379385,3.5553480614894135,3.2008593076328675,2.4849066497880004,3.508610317448716,2.277267285009756,1.355179044117166,0.6931471805599453,3.0343890000531575,0.0,1.6085956624021964,5.011468280400147,3.9691454707429275,3.722676833697227,2.8778427568271976,3.091042453358316,1.8259952979877165,3.5553480614894135,3.2434172628836104,5.824893300405259,6.550503361847436,3.258096538021482,3.5926059378610256
