S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.7775660140718607,0.0,1.6948425441322104,1.9694406464655074,2.152880839567083,3.3262343431887,1.9810231874807396,0.0,0.0,0.0,0.9063797835909672,0.6061358035703155,1.1484159253240578
1.0986122886681098,1.198931665035626,0.0,1.9774899004789732,1.9459101490553132,2.9460515201509248,3.332204510175204,2.1876752596402462,0.0,0.0,0.0,0.08672919336366865,0.6931471805599453,0.7462486045890888
1.0986122886681098,0.918570846903219,0.0,3.10247522539049,1.9299098077088723,2.0370009861206086,3.332204510175204,2.286207260833769,0.0,0.0,0.0,0.0,0.6359887667199967,1.5639761361580613
1.0986122886681098,0.8055894765098421,0.0,1.8202248735227091,1.9136492868370918,2.1397828222492463,3.332204510175204,1.5429961193297805,0.0,0.0,0.0,0.0,0.5753641449035619,0.9631051859216064
1.0986122886681098,0.9755742209730813,0.0,2.9043617739942844,1.8971199848858813,2.416794111727813,3.332204510175204,1.2230302691376174,0.0,0.0,0.0,0.12353534471258468,0.5108256237659907,1.7156215576942926
1.0986122886681098,1.105148273164408,0.0,2.366424215613346,1.8803128665695001,3.608883136987056,3.332204510175204,2.533784357361203,0.0,0.0,0.0,0.0,0.44183275227903923,0.7040249379355299
1.0986122886681098,0.9205089951539306,0.0,2.1231077704783177,1.8632184332102,2.69085462651151,3.332204510175204,1.6643263467770955,0.0,0.0,0.0,0.47787834377857363,0.36772478012531734,1.2807309568667125
1.0986122886681098,0.9487799142373317,0.0,0.2136058396327858,1.8458266904983307,2.6974692947454035,3.332204510175204,1.5863642731959287,0.0,0.0,0.0,0.011641225313413994,0.2876820724517809,1.2286816556809894
1.0986122886681098,1.0325104831827217,0.0,3.3036056300546432,1.8281271133989299,2.949089574305565,3.332204510175204,2.5430223545289583,0.0,0.0,0.0,0.0,0.20067069546215122,0.9840158082300549
1.0986122886681098,1.59478054239827,0.0,0.0,1.8101086078962514,2.6250472937272273,3.332204510175204,3.0064139365889453,0.0,0.0,0.0,0.0,0.1053605156578263,0.005367975927834445
1.0986122886681098,0.8859756582702151,0.0,1.1926082218216716,1.791759469228055,3.5183054619766008,3.332204510175204,1.8689607030650959,0.0,0.0,0.0,0.587017937846134,0.0,0.9972072266298011
