Index,Lower,Upper,Predicted,Actual
146,42644.89,42795.11,42718.47,42714.72
147,42604.63,42858.54,42727.04,42720.3
148,42565.84,42919.37,42736.68,42725.88
149,42532.45,42974.25,42744.11,42731.46
150,42499.21,43032.77,42742.13,42737.04
151,42440.57,43093.66,42756.36,42742.62
152,42390.95,43155.89,42767.33,42748.2
153,42353.58,43226.22,42775.02,42753.78
154,42293.52,43296.37,42785.6,42759.36
155,42275.23,43381.68,42795.56,42764.93
156,42227.74,43420.39,42808.71,42770.51
157,42200.24,43456.41,42821.4,42776.09
158,42184.32,43530.91,42840.3,42781.67
159,42157.93,43604.84,42859.05,42787.25
160,42137.35,43645.94,42870.63,42792.83
161,42111.59,43667.72,42883.22,42798.41
162,42070.2,43721.22,42888.09,42803.99
163,42118.41,43768.93,42895.61,42809.57
164,42079.84,43836.23,42908.8,42815.15
165,42082.82,43875.88,42923.38,42820.73
166,42060.33,43917.6,42927.03,42826.31
167,42021.15,43958.0,42950.43,42831.89
168,42000.49,43997.95,42956.53,42837.47
169,41964.66,44056.74,42965.59,42843.05
170,41966.01,44101.36,42977.41,42848.63
171,41958.67,44189.89,42988.52,42854.21
172,41935.64,44237.12,43014.49,42859.79
173,41916.94,44288.66,43012.18,42865.36
174,41919.75,44354.72,43021.86,42870.94
175,41928.91,44402.6,43024.52,42876.52
176,41932.29,44464.72,43035.95,42882.1
177,41910.49,44476.03,43050.86,42887.68
178,41894.62,44476.88,43068.97,42893.26
179,41871.33,44533.31,43081.64,42898.84
180,41857.45,44591.64,43095.01,42904.42
181,41849.51,44575.79,43095.92,42910.0
