Index,Lower,Upper,Predicted,Actual
134,25302.41,26085.01,25673.99,25578.0
135,25102.61,26288.58,25689.48,25526.0
136,24964.91,26514.35,25744.73,25474.0
137,24806.78,26662.71,25727.58,25422.0
138,24718.64,26875.44,25764.83,25370.0
139,24574.0,27031.15,25800.59,25521.0
140,24462.7,27241.34,25838.65,25672.0
141,24304.69,27310.51,25839.02,25567.0
142,24243.29,27537.91,25891.96,25462.0
143,24098.52,27757.9,25916.9,25357.0
144,23955.26,27998.14,25952.07,25252.0
145,23838.87,28174.49,25950.62,25253.0
146,23789.47,28329.01,26029.23,25254.0
147,23647.35,28395.96,26035.85,25255.0
148,23546.18,28515.92,26089.69,25362.0
149,23430.92,28737.92,26098.41,25469.0
150,23390.13,28829.33,26095.78,25576.0
151,23341.29,28967.04,26066.59,25683.0
152,23343.76,29110.39,26120.79,25790.0
153,23252.99,29247.51,26160.59,25800.0
154,23107.96,29392.28,26192.75,25810.5
155,23027.11,29471.38,26157.88,25821.0
156,23024.08,29612.39,26235.69,25831.5
157,23117.33,29622.3,26274.93,25842.0
158,23063.62,29731.05,26322.35,26624.0
159,23031.59,29737.57,26319.09,27530.0
160,23003.12,29809.76,26393.48,27556.25
161,22963.06,29987.72,26438.42,27582.5
162,22849.67,30091.86,26447.8,27608.75
163,22861.59,30197.09,26438.85,27635.0
164,22890.92,30263.66,26491.66,27717.5
165,22691.51,30369.33,26482.26,27800.0
166,22618.59,30466.91,26569.5,28520.0
167,22610.76,30506.76,26497.85,29240.0
